Client,Accounting Document Number,Fiscal Year,Document Item in Invoice Document,Purchasing Document Number,Item Number of Purchasing Document,Due Date for Retention
100,1000072854,2022,1,4000027493,10,
100,1000072855,2022,1,4000019173,1,
100,1000072855,2022,2,4000019173,2,
100,1000072855,2022,3,4000019173,3,
100,1000072855,2022,4,4000019173,4,
100,1000072855,2022,5,4000019173,5,
100,1000072855,2022,6,4000019173,6,
100,1000072855,2022,7,4000019173,7,
100,1000072855,2022,8,4000019173,8,
100,1000072855,2022,9,4000019173,9,
100,1000072856,2022,1,4000027509,10,
100,1000072857,2022,1,4000013161,10,
100,1000072858,2022,1,4000027510,10,
100,1000072859,2022,1,4000027511,10,
100,1000072860,2022,1,4000027525,10,
100,1000072861,2022,1,4000027547,10,
100,1000072862,2022,1,4000046110,10,
100,1000072862,2022,2,4000046101,10,
100,1000072862,2022,3,4000046098,10,
100,1000072862,2022,4,4000046100,10,
100,1000072862,2022,5,4000046102,10,
100,1000072862,2022,6,4000046103,10,
100,1000072862,2022,7,4000046105,10,
100,1000072862,2022,8,4000046106,10,
100,1000072862,2022,9,4000046104,10,
100,1000072862,2022,10,4000008113,10,
100,1000072862,2022,11,4000046107,10,
100,1000072862,2022,12,4000008112,10,
100,1000072862,2022,13,4000046109,10,
100,1000072862,2022,14,4000046099,10,
100,1000072862,2022,15,4000046108,10,
100,1000072863,2022,1,4000046111,10,
100,1000072864,2022,1,4000008117,10,
100,1000072864,2022,2,4000008115,10,
100,1000072864,2022,3,4000008114,10,
100,1000072864,2022,4,4000008116,10,
100,1000072864,2022,5,4000008128,10,
100,1000072864,2022,6,4000008122,10,
100,1000072864,2022,7,4000008119,10,
100,1000072864,2022,8,4000008126,10,
100,1000072864,2022,9,4000008135,10,
100,1000072864,2022,10,4000008133,10,
100,1000072864,2022,11,4000008132,10,
100,1000072864,2022,12,4000008127,10,
100,1000072864,2022,13,4000008118,10,
100,1000072864,2022,14,4000008138,10,
100,1000072865,2022,1,4000046112,10,
100,1000072866,2022,1,4000046114,10,
100,1000072867,2022,1,4000046115,10,
100,1000072868,2022,1,4000046116,10,
100,1000072869,2022,1,4000008120,10,
100,1000072869,2022,2,4000008134,10,
100,1000072869,2022,3,4000008123,10,
100,1000072869,2022,4,4000008129,10,
100,1000072869,2022,5,4000008131,10,
100,1000072869,2022,6,4000008125,10,
100,1000072869,2022,7,4000008130,10,
100,1000072869,2022,8,4000008124,10,
100,1000072869,2022,9,4000008137,10,
100,1000072869,2022,10,4000008121,10,
100,1000072869,2022,11,4000008136,10,
100,1000072870,2022,1,4000008139,10,
100,1000072871,2022,1,4000050728,10,
100,1000072872,2022,1,4000052178,10,
100,1000072873,2022,1,4000008140,10,
100,1000072874,2022,1,4000015444,10,
100,1000072875,2022,1,4000008141,10,
100,1000072876,2022,1,4000008143,10,
100,1000072877,2022,1,4000008142,10,
100,1000072878,2022,1,4000027255,10,
100,1000072878,2022,2,4000027254,10,
100,1000072878,2022,3,4000027251,10,
100,1000072878,2022,4,4000027253,10,
100,1000072878,2022,5,4000027252,10,
100,1000072878,2022,6,4000027248,10,
100,1000072878,2022,7,4000027241,10,
100,1000072878,2022,8,4000027250,10,
100,1000072878,2022,9,4000027242,10,
100,1000072878,2022,10,4000027256,10,
100,1000072878,2022,11,4000027257,10,
100,1000072878,2022,12,4000027249,10,
100,1000072878,2022,13,4000027258,10,
100,1000072878,2022,14,4000027246,10,
100,1000072878,2022,15,4000027243,10,
100,1000072878,2022,16,4000027245,10,
100,1000072878,2022,17,4000027247,10,
100,1000072878,2022,18,4000027240,10,
100,1000072878,2022,19,4000027244,10,
100,1000072879,2022,1,4000046122,10,
100,1000072880,2022,1,4000034361,10,
100,1000072880,2022,2,4000034361,20,
100,1000072881,2022,1,4000046133,10,
100,1000072882,2022,1,4000046132,10,
100,1000072883,2022,1,4000014186,10,
100,1000072883,2022,2,4000014186,20,
100,1000072883,2022,3,4000014186,30,
100,1000072884,2022,1,4000046134,10,
100,1000072885,2022,1,4000051966,10,
100,1000072886,2022,1,4000013745,10,
100,1000072887,2022,1,4000046136,10,
100,1000072888,2022,1,4000046137,10,
100,1000072889,2022,1,4000046138,10,
100,1000072890,2022,1,4000046139,10,
100,1000072891,2022,1,4000046140,10,
100,1000072892,2022,1,4000046141,10,
100,1000072893,2022,1,4000014169,10,
100,1000072893,2022,2,4000014169,20,
100,1000072894,2022,1,4000051935,10,
100,1000072895,2022,1,4000046142,10,
100,1000072896,2022,1,4000034602,10,
100,1000072897,2022,1,4000034750,10,
100,1000072898,2022,1,4000053161,10,
100,1000072899,2022,1,4000031404,10,
100,1000072899,2022,2,4000031404,20,
100,1000072900,2022,1,4000027504,10,
100,1000072901,2022,1,4000027505,10,
100,1000072902,2022,1,4000046118,10,
100,1000072903,2022,1,4000046120,10,
100,1000072904,2022,1,4000027463,10,
100,1000072905,2022,1,4000027461,10,
100,1000072906,2022,1,4000027469,10,
100,1000072907,2022,1,4000027460,10,
100,1000072908,2022,1,4000027492,10,
100,1000072909,2022,1,4000027462,10,
100,1000072910,2022,1,4000027497,10,
100,1000072911,2022,1,4000027494,10,
100,1000072912,2022,1,4000027498,10,
100,1000072913,2022,1,4000027467,10,
100,1000072914,2022,1,4000027489,10,
100,1000072915,2022,1,4000027501,10,
100,1000072916,2022,1,4000046150,10,
100,1000072917,2022,1,4000046151,10,
100,1000072918,2022,1,4000046152,10,
100,1000072919,2022,1,4000046153,10,
100,1000072920,2022,1,4000046154,10,
100,1000072921,2022,1,4000027465,10,
100,1000072922,2022,1,4000027502,10,
100,1000072923,2022,1,4000046155,10,
100,1000072924,2022,1,4000046156,10,
100,1000072925,2022,1,4000027490,10,
100,1000072926,2022,1,4000027466,10,
100,1000072927,2022,1,4000027491,10,
100,1000072928,2022,1,4000027499,10,
100,1000072929,2022,1,4000027495,10,
100,1000072930,2022,1,4000046149,10,
100,1000072931,2022,1,4000027500,10,
100,1000072932,2022,1,4000027496,10,
100,1000072933,2022,1,4000027129,10,
100,1000072934,2022,1,4000031796,10,
100,1000072935,2022,1,4000046172,10,
100,1000072936,2022,1,4000046119,10,
100,1000072937,2022,1,4000051133,10,
100,1000072938,2022,1,4000051133,10,
100,1000072939,2022,1,4000046180,10,
100,1000072940,2022,1,4000051129,110,
100,1000072941,2022,1,4000046187,10,
100,1000072942,2022,1,4000051129,90,
100,1000072943,2022,1,4000012611,10,
100,1000072944,2022,1,4000051129,90,
100,1000072945,2022,1,4000051022,10,
100,1000072946,2022,1,4000051133,20,
100,1000072947,2022,1,4000051129,110,
100,1000072948,2022,1,4000012227,30,
100,1000072949,2022,1,4000012227,30,
100,1000072950,2022,1,4000049982,40,
100,1000072951,2022,1,4000046195,10,
100,1000072952,2022,1,4000013353,10,
100,1000072953,2022,1,4000014473,10,
100,1000072953,2022,2,4000014473,20,
100,1000072953,2022,3,4000014473,30,
100,1000072953,2022,4,4000014473,40,
100,1000072953,2022,5,4000014473,50,
100,1000072953,2022,6,4000014473,60,
100,1000072953,2022,7,4000014473,70,
100,1000072953,2022,8,4000014473,80,
100,1000072953,2022,9,4000014473,90,
100,1000072953,2022,10,4000014473,100,
100,1000072953,2022,11,4000014473,110,
100,1000072953,2022,12,4000014473,120,
100,1000072953,2022,13,4000014473,130,
100,1000072953,2022,14,4000014473,140,
100,1000072953,2022,15,4000014473,150,
100,1000072953,2022,16,4000014473,160,
100,1000072953,2022,17,4000014473,170,
100,1000072953,2022,18,4000014473,180,
100,1000072953,2022,19,4000014473,190,
100,1000072953,2022,20,4000014473,200,
100,1000072953,2022,21,4000014473,210,
100,1000072953,2022,22,4000014473,220,
100,1000072953,2022,23,4000014473,230,
100,1000072953,2022,24,4000014473,240,
100,1000072953,2022,25,4000014473,250,
100,1000072953,2022,26,4000014473,260,
100,1000072953,2022,27,4000014473,270,
100,1000072953,2022,28,4000014473,280,
100,1000072953,2022,29,4000014473,290,
100,1000072954,2022,1,4000046198,10,
100,1000072955,2022,1,4000051794,10,
100,1000072956,2022,1,4000031792,10,
100,1000072957,2022,1,4000046205,10,
100,1000072958,2022,1,4000046206,10,
100,1000072959,2022,1,4000046214,10,
100,1000072960,2022,1,4000046215,10,
100,1000072961,2022,1,4000014618,10,
100,1000072962,2022,1,4000034764,10,
100,1000072963,2022,1,4000034820,10,
100,1000072964,2022,1,4000046218,10,
100,1000072965,2022,1,4000015625,10,
100,1000072966,2022,1,4000046223,10,
100,1000072967,2022,1,4000018078,10,
100,1000072968,2022,1,4000018280,10,
100,1000072969,2022,1,4000018192,10,
100,1000072970,2022,1,4000027538,10,
100,1000072971,2022,1,4000027544,10,
100,1000072972,2022,1,4000034854,10,
100,1000072973,2022,1,4000034856,10,
100,1000072974,2022,1,4000052003,10,
100,1000072975,2022,1,4000027537,10,
100,1000072976,2022,1,4000015958,10,
100,1000072977,2022,1,4000012528,10,
100,1000072977,2022,2,4000012528,20,
100,1000072978,2022,1,4000016011,10,
100,1000053055,2022,1,4000015996,10,
100,1000053055,2022,2,4000015996,20,
100,1000053055,2022,3,4000015996,30,
100,1000053055,2022,4,4000015996,40,
100,1000053055,2022,5,4000015996,50,
100,1000053055,2022,6,4000015996,60,
100,1000053055,2022,7,4000015996,70,
100,1000033730,2022,4,4000008033,10,
100,1000072979,2022,1,4000008346,10,
100,1000072980,2022,1,4000038119,2,
100,1000072981,2022,1,4000034068,10,
100,1000072982,2022,1,4000038119,3,
100,1000072983,2022,1,4000015900,10,
100,1000072984,2022,1,4000008036,10,
100,1000072984,2022,2,4000008037,10,
100,1000072984,2022,3,4000008038,10,
100,1000072984,2022,4,4000008039,10,
100,1000072984,2022,5,4000008040,10,
100,1000072984,2022,6,4000008041,10,
100,1000072984,2022,7,4000008044,10,
100,1000072984,2022,8,4000008046,10,
100,1000072984,2022,9,4000008047,10,
100,1000072984,2022,10,4000008048,10,
100,1000072984,2022,11,4000008049,10,
100,1000072984,2022,12,4000008050,10,
100,1000072984,2022,13,4000008051,10,
100,1000072985,2022,1,4000000710,1,
100,1000072986,2022,1,4000008351,10,
100,1000072987,2022,1,4000038176,1,
100,1000072987,2022,2,4000038176,2,
100,1000072987,2022,3,4000038176,3,
100,1000072987,2022,4,4000038176,4,
100,1000072987,2022,5,4000038176,5,
100,1000072987,2022,6,4000038176,6,
100,1000072987,2022,7,4000038176,7,
100,1000072987,2022,8,4000038176,8,
100,1000072987,2022,9,4000038176,9,
100,1000072987,2022,10,4000038176,10,
100,1000072987,2022,11,4000038176,11,
100,1000072987,2022,12,4000038176,12,
100,1000072987,2022,13,4000038176,13,
100,1000072987,2022,14,4000038176,14,
100,1000072987,2022,15,4000038176,15,
100,1000072987,2022,16,4000038176,18,
100,1000072987,2022,17,4000038176,19,
100,1000072988,2022,1,4000050376,10,
100,1000072989,2022,1,4000038084,1,
100,1000072990,2022,1,4000050376,10,
100,1000072991,2022,1,4000042698,10,
100,1000072992,2022,1,4000051071,10,
100,1000072993,2022,1,4000050376,10,
100,1000072994,2022,1,4000033774,20,
100,1000072994,2022,2,4000033774,30,
100,1000072994,2022,3,4000033774,40,
100,1000072994,2022,4,4000033774,50,
100,1000072994,2022,5,4000033774,60,
100,1000072994,2022,6,4000033774,70,
100,1000072994,2022,7,4000033774,80,
100,1000072994,2022,8,4000033774,100,
100,1000072994,2022,9,4000033774,110,
100,1000072995,2022,1,4000037677,1,
100,1000072996,2022,1,4000050376,10,
100,1000072997,2022,1,4000049891,50,
100,1000072997,2022,2,4000049891,60,
100,1000072998,2022,1,4000012941,10,
100,1000072999,2022,1,4000038103,2,
100,1000072999,2022,2,4000038103,4,
100,1000073000,2022,1,4000031137,50,
100,1000073000,2022,2,4000031137,60,
100,1000073001,2022,1,4000019314,1,
100,1000073002,2022,1,4000027524,10,
100,1000073003,2022,1,4000012436,20,
100,1000073004,2022,1,4000050376,10,
100,1000073005,2022,1,4000000452,1,
100,1000073006,2022,1,4000051113,60,
100,1000073007,2022,1,4000050376,10,
100,1000073008,2022,1,4000000633,1,
100,1000073009,2022,1,4000018996,5,
100,1000073010,2022,1,4000025245,10,
100,1000073011,2022,1,4000038043,2,
100,1000073012,2022,1,4000050376,10,
100,1000073013,2022,1,4000037701,1,
100,1000073013,2022,2,4000037701,2,
100,1000073014,2022,1,4000050376,10,
100,1000073015,2022,1,4000037797,1,
100,1000073015,2022,2,4000037797,2,
100,1000073015,2022,3,4000037797,3,
100,1000073015,2022,4,4000037797,4,
100,1000073015,2022,5,4000037797,5,
100,1000073015,2022,6,4000037797,6,
100,1000073015,2022,7,4000037797,7,
100,1000073015,2022,8,4000037797,8,
100,1000073015,2022,9,4000037797,9,
100,1000073015,2022,10,4000037797,11,
100,1000073015,2022,11,4000037797,12,
100,1000073015,2022,12,4000037797,13,
100,1000073015,2022,13,4000037797,14,
100,1000073015,2022,14,4000037797,15,
100,1000073016,2022,1,4000038074,1,
100,1000073016,2022,2,4000038074,2,
100,1000073016,2022,3,4000038074,3,
100,1000073016,2022,4,4000038074,4,
100,1000073016,2022,5,4000038074,9,
100,1000073017,2022,1,4000046211,10,
100,1000073018,2022,1,4000037812,1,
100,1000073018,2022,2,4000037812,2,
100,1000073018,2022,3,4000037812,3,
100,1000073018,2022,4,4000037812,4,
100,1000073018,2022,5,4000037812,5,
100,1000073018,2022,6,4000037812,6,
100,1000073018,2022,7,4000037812,7,
100,1000073018,2022,8,4000037812,8,
100,1000073018,2022,9,4000037812,9,
100,1000073018,2022,10,4000037812,10,
100,1000073018,2022,11,4000037812,11,
100,1000073018,2022,12,4000037812,12,
100,1000073018,2022,13,4000037812,13,
100,1000073018,2022,14,4000037812,14,
100,1000073018,2022,15,4000037812,15,
100,1000073018,2022,16,4000037812,16,
100,1000073018,2022,17,4000037812,17,
100,1000073018,2022,18,4000037812,18,
100,1000073018,2022,19,4000037812,19,
100,1000073019,2022,1,4000000814,1,
100,1000073020,2022,1,4000000740,1,
100,1000073021,2022,1,4000051161,50,
100,1000073022,2022,1,4000051692,160,
100,1000073023,2022,1,4000046400,10,
100,1000073023,2022,2,4000046401,10,
100,1000073023,2022,3,4000046402,10,
100,1000073024,2022,1,4000013745,10,
100,1000073025,2022,1,4000000835,1,
100,1000073025,2022,2,4000000835,2,
100,1000073025,2022,3,4000000835,3,
100,1000073025,2022,4,4000000835,4,
100,1000073026,2022,1,4000015194,50,
100,1000073027,2022,1,4000037960,1,
100,1000073027,2022,2,4000037960,2,
100,1000073027,2022,3,4000037960,5,
100,1000073027,2022,4,4000037960,6,
100,1000073028,2022,1,4000019068,1,
100,1000073029,2022,1,4000037971,1,
100,1000073030,2022,1,4000000842,1,
100,1000073031,2022,1,4000014791,10,
100,1000073032,2022,1,4000014791,10,
100,1000073033,2022,1,4000014573,10,
100,1000073034,2022,1,4000053107,10,
100,1000073035,2022,1,4000046341,10,
100,1000073036,2022,1,4000013947,10,
100,1000073036,2022,2,4000013947,20,
100,1000073037,2022,1,4000038062,1,
100,1000073038,2022,1,4000038151,1,
100,1000073039,2022,1,4000013475,10,
100,1000073040,2022,1,4000019233,1,
100,1000073040,2022,2,4000019233,2,
100,1000073041,2022,1,4000015885,20,
100,1000073042,2022,1,4000027433,10,
100,1000073043,2022,1,4000050345,10,
100,1000073044,2022,1,4000053478,20,
100,1000073044,2022,2,4000053478,30,
100,1000073045,2022,1,4000013943,10,
100,1000073045,2022,2,4000013943,20,
100,1000073045,2022,3,4000013945,10,
100,1000073045,2022,4,4000013945,20,
100,1000073046,2022,1,4000046403,10,
100,1000073047,2022,1,4000033702,10,
100,1000073048,2022,1,4000013024,300,
100,1000073049,2022,1,4000013576,30,
100,1000073050,2022,1,4000014198,10,
100,1000073050,2022,2,4000014198,20,
100,1000073051,2022,1,4000014198,10,
100,1000073051,2022,2,4000014198,20,
100,1000073052,2022,1,4000013024,340,
100,1000073053,2022,1,4000034125,10,
100,1000073053,2022,2,4000034125,20,
100,1000073053,2022,3,4000034125,30,
100,1000073054,2022,1,4000032944,10,
100,1000073055,2022,1,4000013024,340,
100,1000073056,2022,1,4000052193,10,
100,1000073056,2022,2,4000052193,110,
100,1000073057,2022,1,4000033133,10,
100,1000073058,2022,1,4000052009,10,
100,1000073059,2022,1,4000034315,10,
100,1000073060,2022,1,4000024464,10,
100,1000073061,2022,1,4000013475,10,
100,1000073062,2022,1,4000003655,10,
100,1000073063,2022,1,4000025556,10,
100,1000073064,2022,1,4000013475,10,
100,1000073065,2022,1,4000013475,10,
100,1000073066,2022,1,4000013475,10,
100,1000073067,2022,1,4000013475,10,
100,1000073068,2022,1,4000014156,10,
100,1000073069,2022,1,4000014522,10,
100,1000073070,2022,1,4000012955,10,
100,1000073071,2022,1,4000052230,10,
100,1000073072,2022,1,4000052231,10,
100,1000073073,2022,1,4000052747,10,
100,1000073074,2022,1,4000046209,10,
100,1000073075,2022,1,4000050376,10,
100,1000073076,2022,1,4000013546,10,
100,1000073077,2022,1,4000053475,10,
100,1000073078,2022,1,4000046201,10,
100,1000073079,2022,1,4000046249,10,
100,1000073080,2022,1,4000046207,10,
100,1000073081,2022,1,4000053652,10,
100,1000073081,2022,2,4000053652,20,
100,1000073082,2022,1,4000050345,10,
100,1000073083,2022,1,4000033287,10,
100,1000073083,2022,2,4000033287,40,
100,1000073083,2022,3,4000033287,50,
100,1000073083,2022,4,4000033287,70,
100,1000073083,2022,5,4000033287,100,
100,1000073084,2022,1,4000033821,50,
100,1000073085,2022,1,4000033821,30,
100,1000073085,2022,2,4000033821,40,
100,1000073086,2022,1,4000012547,30,
100,1000073087,2022,1,4000015174,10,
100,1000073087,2022,2,4000015174,20,
100,1000073088,2022,1,4000015174,30,
100,1000073089,2022,1,4000050345,10,
100,1000073090,2022,1,4000033821,10,
100,1000073090,2022,2,4000033821,20,
100,1000073091,2022,1,4000053276,10,
100,1000073092,2022,1,4000033645,10,
100,1000073093,2022,1,4000034514,10,
100,1000073093,2022,2,4000034514,10,
100,1000073094,2022,1,4000031258,60,
100,1000073095,2022,1,4000038151,3,
100,1000073096,2022,1,4000014204,10,
100,1000073096,2022,2,4000014204,20,
100,1000073097,2022,1,4000032535,10,
100,1000073098,2022,1,4000050345,10,
100,1000073099,2022,1,4000051113,80,
100,1000073100,2022,1,4000033442,10,
100,1000073101,2022,1,4000013174,10,
100,1000073102,2022,1,4000038134,1,
100,1000073102,2022,2,4000038134,2,
100,1000073102,2022,3,4000038134,4,
100,1000073102,2022,4,4000038134,5,
100,1000073102,2022,5,4000038134,6,
100,1000073102,2022,6,4000038134,7,
100,1000073102,2022,7,4000038134,8,
100,1000073103,2022,1,4000013601,10,
100,1000073104,2022,1,4000044197,10,
100,1000073104,2022,2,4000008421,10,
100,1000073105,2022,1,4000014528,10,
100,1000073106,2022,1,4000015195,10,
100,1000073106,2022,2,4000015195,20,
100,1000073106,2022,3,4000015195,30,
100,1000073106,2022,4,4000015195,40,
100,1000073106,2022,5,4000015195,50,
100,1000073107,2022,1,4000036569,10,
100,1000073108,2022,1,4000031445,10,
100,1000073109,2022,1,4000033108,10,
100,1000073109,2022,2,4000033108,20,
100,1000073109,2022,3,4000033108,30,
100,1000073110,2022,1,4000033108,10,
100,1000073110,2022,2,4000033108,20,
100,1000073110,2022,3,4000033108,30,
100,1000073111,2022,1,4000046404,10,
100,1000073112,2022,1,4000051915,10,
100,1000073113,2022,1,4000046405,10,
100,1000073114,2022,1,4000046406,10,
100,1000073115,2022,1,4000046407,10,
100,1000073116,2022,1,4000046251,10,
100,1000073117,2022,1,4000046408,10,
100,1000073118,2022,1,4000051157,120,
100,1000073119,2022,1,4000051157,120,
100,1000073120,2022,1,4000046221,10,
100,1000073121,2022,1,4000046193,10,
100,1000073122,2022,1,4000003171,10,
100,1000073122,2022,2,4000003172,10,
100,1000073123,2022,1,4000027527,10,
100,1000073124,2022,1,4000027529,10,
100,1000073125,2022,1,4000027546,10,
100,1000073126,2022,1,4000027535,10,
100,1000073127,2022,1,4000027534,10,
100,1000073128,2022,1,4000027533,10,
100,1000073129,2022,1,4000027545,10,
100,1000073130,2022,1,4000034730,10,
100,1000073130,2022,2,4000034730,20,
100,1000073131,2022,1,4000053539,10,
100,1000073131,2022,2,4000053539,20,
100,1000073131,2022,3,4000053539,30,
100,1000073132,2022,1,4000015009,10,
100,1000073133,2022,1,4000046210,10,
100,1000073134,2022,1,4000046208,10,
100,1000073135,2022,1,4000051157,120,
100,1000073136,2022,1,4000027456,10,
100,1000073137,2022,1,4000052431,10,
100,1000073138,2022,1,4000027454,10,
100,1000073139,2022,1,4000027452,10,
100,1000073140,2022,1,4000037948,1,
100,1000073140,2022,2,4000037948,2,
100,1000073141,2022,1,4000027447,10,
100,1000073142,2022,1,4000027455,10,
100,1000073143,2022,1,4000027448,10,
100,1000073144,2022,1,4000027451,10,
100,1000073145,2022,1,4000027458,10,
