Client,Material Number,Created On,Date of Last Change,Date from which the cross-plant material status is valid,Date from which the X-distr.-chain material status is valid,Product hierarchy,Deletion date
100,MAT6203,2018-11-28,2021-11-22,,,,
100,MAT6204,2018-11-28,2021-02-05,,,,
100,MAT6205,2018-11-28,2021-10-27,,,,
100,MAT6206,2018-11-28,2021-10-29,,,,
100,MAT6207,2018-11-30,2022-02-03,,,,
100,MAT6208,2018-11-28,2021-10-27,,,,
100,MAT6209,2018-11-28,2021-10-28,,,,
100,MAT6210,2018-11-28,2021-10-27,,,,
100,MAT6211,2018-11-28,2021-10-27,,,,
100,MAT6212,2018-11-28,2021-10-27,,,,
100,MAT6213,2018-11-28,2021-10-27,,,,
100,MAT6214,2018-11-28,2021-10-27,,,,
100,MAT6215,2018-11-28,2022-02-26,,,,
100,MAT6216,2018-11-28,2021-10-28,,,,
100,MAT6217,2018-11-28,2021-10-28,,,,
100,MAT6218,2018-11-28,2022-06-09,,,,
100,MAT6219,2018-11-28,2021-10-27,,,,
100,MAT6220,2018-11-28,2021-11-22,,,,
100,MAT6221,2018-11-28,2022-06-21,,,,
100,MAT6222,2018-11-28,2022-06-20,,,,
100,MAT6223,2018-11-28,2021-10-28,,,,
100,MAT6224,2018-11-28,2021-11-22,,,,
100,MAT6225,2018-11-28,2021-10-28,,,,
100,MAT6226,2018-11-28,2021-11-22,,,,
100,MAT6227,2018-11-28,2021-12-06,,,,
100,MAT6228,2018-11-28,2021-12-06,,,,
100,MAT6229,2018-11-28,2021-11-22,,,,
100,MAT6230,2018-11-28,2021-03-19,,,,
100,MAT6231,2018-11-28,2021-03-30,,,,
100,MAT6232,2018-11-28,2021-10-27,,,,
100,MAT6233,2018-11-28,2021-10-27,,,,
100,MAT6234,2018-11-28,2021-06-26,,,,
100,MAT6235,2018-11-28,2021-10-27,,,,
100,MAT6236,2018-11-28,2021-10-28,,,,
100,MAT6237,2018-11-28,2021-12-06,,,,
100,MAT6238,2018-11-28,2021-10-28,,,,
100,MAT1380,2018-11-28,2021-10-27,,,,
100,MAT1381,2018-11-30,2021-10-27,,,,
100,MAT1382,2018-11-28,2021-10-27,,,,
100,MAT1383,2018-11-28,2021-10-27,,,,
100,MAT1384,2018-11-28,2021-12-14,,,,
100,MAT1385,2018-11-28,2021-10-27,,,,
100,MAT1386,2018-11-28,2021-10-27,,,,
100,MAT1387,2018-11-28,2021-10-27,,,,
100,MAT1388,2018-11-30,2022-06-16,,,,
100,MAT1389,2018-11-28,2021-10-27,,,,
100,MAT1390,2018-11-28,2021-10-27,,,,
100,MAT1391,2018-11-28,2021-10-27,,,,
100,MAT1392,2018-11-28,2021-10-27,,,,
100,MAT1393,2018-11-28,2021-10-27,,,,
100,MAT1394,2018-11-28,2021-10-27,,,,
100,MAT1395,2018-11-28,2021-10-27,,,,
100,MAT1396,2018-11-30,2021-10-27,,,,
100,MAT3807,2018-11-30,2020-10-07,,,,
100,MAT3808,2018-11-30,2021-03-03,,,,
100,MAT3809,2018-11-28,2021-10-28,,,,
100,MAT3810,2018-11-30,2021-10-28,,,,
100,MAT3811,2018-11-30,2021-08-04,,,,
100,MAT3812,2018-11-30,2021-10-27,,,,
100,MAT3813,2018-11-30,2021-10-27,,,,
100,MAT3814,2018-11-28,2021-08-04,,,,
100,MAT3815,2018-11-28,2022-07-07,,,,
100,MAT3816,2018-11-30,2021-10-27,,,,
100,MAT3817,2018-11-28,2021-10-27,,,,
100,MAT3818,2018-11-28,2021-10-27,,,,
100,MAT3819,2018-11-30,2021-10-27,,,,
100,MAT3820,2018-11-28,2021-10-27,,,,
100,MAT3821,2018-11-28,2022-06-17,,,,
100,MAT3822,2018-11-28,2021-10-27,,,,
100,MAT3823,2018-11-28,2021-10-27,,,,
100,MAT3824,2018-11-28,2022-06-16,,,,
100,MAT3825,2018-11-28,2021-08-04,,,,
100,MAT3826,2018-11-28,2021-08-04,,,,
100,MAT3827,2018-11-30,2021-08-04,,,,
100,MAT3828,2018-11-30,2021-08-04,,,,
100,MAT3829,2018-11-28,2021-10-27,,,,
100,MAT3830,2018-11-28,2022-06-16,,,,
100,MAT3831,2018-11-28,2021-08-04,,,,
100,MAT3832,2018-11-28,2021-08-04,,,,
100,MAT3833,2018-11-28,2020-10-05,,,,
100,MAT3834,2018-11-28,2022-06-17,,,,
100,MAT3835,2018-11-28,2021-08-04,,,,
100,MAT3836,2018-11-28,2021-08-04,,,,
100,MAT3837,2018-11-30,2022-06-30,,,,
100,MAT3838,2018-11-30,2022-05-10,,,,
100,MAT3839,2018-11-30,2022-05-12,,,,
100,MAT3840,2018-11-30,2021-08-04,,,,
100,MAT3841,2018-11-28,2021-08-04,,,,
100,MAT3842,2018-11-30,2021-08-04,,,,
100,MAT3843,2018-11-30,2021-10-27,,,,
100,MAT3844,2018-11-28,2021-10-27,,,,
100,MAT3845,2018-11-28,2022-01-31,,,,
100,MAT3846,2018-11-28,2022-04-12,,,,
100,MAT3847,2018-11-28,2022-02-01,,,,
100,MAT3848,2018-11-28,2021-08-04,,,,
100,MAT3849,2018-11-28,2021-08-04,,,,
100,MAT3850,2018-11-28,2021-10-28,,,,
100,MAT3851,2018-11-30,2021-08-04,,,,
100,MAT3852,2018-11-28,2022-02-15,,,,
100,MAT3853,2018-11-30,2021-09-01,,,,
100,MAT3854,2018-11-28,2021-04-12,,,,
100,MAT3855,2018-11-30,2022-06-17,,,,
100,MAT3856,2018-11-28,2021-04-12,,,,
100,MAT3857,2018-11-28,2022-06-06,,,,
100,MAT3858,2018-11-28,2021-07-28,,,,
100,MAT3859,2018-11-28,2022-04-04,,,,
100,MAT6239,2018-11-28,2021-10-27,,,,
100,MAT6240,2018-11-29,2022-03-08,,,,
100,MAT6241,2018-11-30,2021-10-27,,,,
100,MAT6242,2018-11-29,2021-10-28,,,,
100,MAT6243,2018-11-29,2021-08-04,,,,
100,MAT6244,2018-11-28,2021-08-04,,,,
100,MAT6245,2018-11-29,2021-10-27,,,,
100,MAT6246,2018-11-28,2021-10-27,,,,
100,MAT6247,2018-11-28,2021-10-27,,,,
100,MAT6248,2018-11-28,2021-10-27,,,,
100,MAT6249,2018-11-29,2021-10-28,,,,
100,MAT6250,2018-11-29,2021-10-28,,,,
100,MAT6251,2018-11-29,2021-10-28,,,,
100,MAT6252,2018-11-28,2021-10-28,,,,
100,MAT6253,2018-11-28,2021-10-28,,,,
100,MAT6254,2018-11-28,2021-10-27,,,,
100,MAT6255,2018-11-28,2021-10-28,,,,
100,MAT6256,2018-11-28,2021-10-27,,,,
100,MAT6257,2018-11-28,2021-10-27,,,,
100,MAT6258,2018-11-28,2021-10-27,,,,
100,MAT6259,2018-11-28,2021-10-27,,,,
100,MAT6260,2018-11-30,2022-06-02,,,,
100,MAT6261,2018-11-28,2021-10-27,,,,
100,MAT6262,2018-11-28,2022-04-27,,,,
100,MAT6263,2018-11-30,2021-11-22,,,,
100,MAT6264,2018-11-28,2021-11-17,,,,
100,MAT6265,2018-11-29,2021-10-27,,,,
100,MAT6266,2018-11-29,2022-04-19,,,,
100,MAT6267,2018-11-29,2022-01-07,,,,
100,MAT6268,2018-11-29,2021-06-29,,,,
100,MAT6269,2018-11-28,2021-05-28,,,,
100,MAT6270,2018-11-28,2021-10-28,,,,
100,MAT6271,2018-11-28,2021-10-28,,,,
100,MAT6272,2018-11-28,2022-03-08,,,,
100,MAT6273,2018-11-28,2022-05-10,,,,
100,MAT6274,2018-11-29,2022-04-27,,,,
100,MAT6275,2018-11-28,2021-08-04,,,,
100,MAT6276,2018-11-29,2021-01-21,,,,
100,MAT6277,2018-11-28,2022-07-14,,,,
100,MAT6278,2018-11-29,2021-10-27,,,,
100,MAT6279,2018-11-29,2021-10-27,,,,
100,MAT6280,2018-11-28,2021-09-30,,,,
100,MAT6281,2018-11-29,2022-06-23,,,,
100,MAT6282,2018-11-28,2020-11-11,,,,
100,MAT6283,2018-11-28,2020-11-11,,,,
100,MAT6284,2018-11-29,2021-08-04,,,,
100,MAT6285,2018-11-28,2021-08-04,,,,
100,MAT6286,2018-11-28,2021-08-04,,,,
100,MAT6287,2018-11-28,2022-04-28,,,,
100,MAT8740,2018-11-28,2022-02-17,,,,
100,MAT8741,2018-11-28,2021-10-27,,,,
100,MAT8742,2018-11-28,2021-10-27,,,,
100,MAT8743,2018-11-28,2021-03-25,,,,
100,MAT8744,2018-11-28,2022-01-13,,,,
100,MAT8745,2018-11-30,2021-10-28,,,,
100,MAT8746,2018-11-28,2021-10-28,,,,
100,MAT8747,2018-11-28,2021-10-28,,,,
100,MAT3860,2018-11-28,2021-04-12,,,,
100,MAT3861,2018-11-28,2021-07-09,,,,
100,MAT3862,2018-11-30,2021-10-27,,,,
100,MAT3863,2018-11-30,2021-10-27,,,,
100,MAT3864,2018-11-28,2022-06-13,,,,
100,MAT3865,2018-11-28,2021-10-27,,,,
100,MAT3866,2018-11-28,2022-04-27,,,,
100,MAT3867,2018-11-28,2021-10-27,,,,
100,MAT3868,2018-11-28,2022-04-27,,,,
100,MAT3869,2018-11-30,2021-10-27,,,,
100,MAT3870,2018-11-30,2022-04-27,,,,
100,MAT3871,2018-11-30,2021-10-28,,,,
100,MAT3872,2018-11-30,2021-10-27,,,,
100,MAT3873,2018-11-28,2021-01-26,,,,
100,MAT3874,2018-11-28,2021-10-28,,,,
100,MAT3875,2018-11-28,2020-08-11,,,,
100,MAT3876,2018-11-28,2021-10-27,,,,
100,MAT3877,2018-11-28,2021-10-12,,,,
100,MAT3878,2018-11-28,2021-02-14,,,,
100,MAT3879,2018-11-28,2021-02-14,,,,
100,MAT3880,2018-11-28,2021-10-28,,,,
100,MAT3881,2018-11-28,2021-10-28,,,,
100,MAT3882,2018-11-28,2021-10-27,,,,
100,MAT3883,2018-11-30,2021-10-27,,,,
100,MAT3884,2018-11-30,2021-10-27,,,,
100,MAT3885,2018-11-28,2021-10-27,,,,
100,MAT3886,2018-11-28,2021-10-27,,,,
100,MAT3887,2018-11-28,2022-02-03,,,,
100,MAT3888,2018-11-28,2022-03-02,,,,
100,MAT3889,2018-11-28,2021-10-28,,,,
100,MAT3890,2018-11-30,2021-10-27,,,,
100,MAT3891,2018-11-30,2021-10-27,,,,
100,MAT3892,2018-11-28,2021-03-24,,,,
100,MAT3893,2018-11-28,2022-03-02,,,,
100,MAT3894,2018-11-28,2021-07-15,,,,
100,MAT3895,2018-11-28,2021-10-28,,,,
100,MAT3896,2018-11-28,2022-04-27,,,,
100,MAT3897,2018-11-28,2022-02-08,,,,
100,MAT3898,2018-11-28,2021-06-24,,,,
100,MAT3899,2018-11-28,2022-06-21,,,,
100,MAT3900,2018-11-28,2021-10-28,,,,
100,MAT3901,2018-11-30,2021-10-27,,,,
100,MAT3902,2018-11-30,2020-11-11,,,,
100,MAT3903,2018-11-29,2020-11-11,,,,
100,MAT3904,2018-11-30,2020-11-11,,,,
100,MAT3905,2018-11-29,2020-11-11,,,,
100,MAT3906,2018-11-29,2021-07-08,,,,
100,MAT3907,2018-11-30,2022-06-29,,,,
100,MAT3908,2018-11-30,2020-11-11,,,,
100,MAT3909,2018-11-30,2021-11-01,,,,
100,MAT3910,2018-11-30,2022-02-04,,,,
100,MAT3911,2018-11-30,2022-02-16,,,,
100,MAT3912,2018-11-29,2022-03-07,,,,
100,MAT3913,2018-11-29,2022-03-07,,,,
100,MAT3914,2018-11-29,2022-03-07,,,,
100,MAT3915,2018-11-29,2022-03-15,,,,
100,MAT3916,2018-11-29,2020-11-11,,,,
100,MAT3917,2018-11-29,2020-01-09,,,,
100,MAT3918,2018-11-30,2021-09-07,,,,
100,MAT3919,2018-11-29,2022-01-05,,,,
100,MAT3920,2018-11-29,2021-07-14,,,,
100,MAT3921,2018-11-29,2021-07-14,,,,
100,MAT3922,2018-11-29,2022-02-24,,,,
100,MAT3923,2018-11-29,2020-01-09,,,,
100,MAT3924,2018-11-29,2020-11-11,,,,
100,MAT3925,2018-11-29,2022-02-28,,,,
100,MAT3926,2018-11-30,2021-04-12,,,,
100,MAT8795,2018-11-29,2020-11-19,,,,
100,MAT8796,2018-11-29,2020-11-11,,,,
100,MAT8797,2018-11-29,2022-02-10,,,,
100,MAT8798,2018-11-29,2021-10-04,,,,
100,MAT8799,2018-11-29,2022-03-09,,,,
100,MAT8800,2018-11-29,2022-05-23,,,,
100,MAT8801,2018-11-30,2022-06-07,,,,
100,MAT8802,2018-11-30,2022-02-28,,,,
100,MAT8803,2018-11-30,2020-01-09,,,,
100,MAT8804,2018-11-30,2022-02-17,,,,
100,MAT8805,2018-11-30,2020-11-11,,,,
100,MAT8806,2018-11-29,2022-03-29,,,,
100,MAT8807,2018-11-29,2022-02-04,,,,
100,MAT8808,2018-11-29,2022-03-01,,,,
100,MAT8809,2018-11-29,2021-12-10,,,,
100,MAT8810,2018-11-29,2022-04-06,,,,
100,MAT8811,2018-11-29,2022-01-21,,,,
100,MAT8812,2018-11-29,2020-01-09,,,,
100,MAT8813,2018-11-29,2020-01-09,,,,
100,MAT8814,2018-11-29,2020-11-11,,,,
100,MAT8815,2018-11-29,2022-01-13,,,,
100,MAT8816,2018-11-29,2022-03-07,,,,
100,MAT8817,2018-11-29,2022-03-23,,,,
100,MAT8818,2018-11-29,2020-01-09,,,,
100,MAT8819,2018-11-30,2020-01-09,,,,
100,MAT8820,2018-11-29,2021-06-25,,,,
100,MAT8821,2018-11-29,2021-06-25,,,,
100,MAT8822,2018-11-29,2022-01-19,,,,
100,MAT8823,2018-11-29,2021-06-21,,,,
100,MAT3953,2018-11-29,2021-06-15,,,,
100,MAT3954,2018-11-29,2021-05-21,,,,
100,MAT3955,2018-11-29,2020-03-31,,,,
100,MAT3956,2018-11-29,2021-06-14,,,,
100,MAT3957,2018-11-29,2021-08-09,,,,
100,MAT3958,2018-11-29,2022-02-01,,,,
100,MAT3959,2018-11-30,2022-06-03,,,,
100,MAT3960,2018-11-29,2022-03-01,,,,
100,MAT3961,2018-11-29,2022-03-01,,,,
100,MAT3962,2018-11-29,2020-02-11,,,,
100,MAT3963,2018-11-29,2020-11-12,,,,
100,MAT3964,2018-11-29,2022-03-21,,,,
100,MAT3965,2018-11-29,2021-04-23,,,,
100,MAT3966,2018-11-29,2022-02-24,,,,
100,MAT3967,2018-11-29,2022-06-13,,,,
100,MAT3968,2018-11-29,2022-03-30,,,,
100,MAT3969,2018-11-29,2021-12-30,,,,
100,MAT3970,2018-11-29,2022-01-04,,,,
100,MAT3971,2018-11-29,2020-01-09,,,,
100,MAT3972,2018-11-29,2021-07-28,,,,
100,MAT3973,2018-11-29,2022-03-07,,,,
100,MAT3974,2018-11-29,2020-01-09,,,,
100,MAT3975,2018-11-29,2020-01-09,,,,
100,MAT3976,2018-11-29,2022-03-07,,,,
100,MAT3977,2018-11-29,2020-11-11,,,,
100,MAT3978,2018-11-29,2021-07-28,,,,
100,MAT3979,2018-11-29,2021-07-29,,,,
100,MAT3980,2018-11-29,2022-02-01,,,,
100,MAT3981,2018-11-29,2022-03-03,,,,
100,MAT3982,2018-11-29,2020-01-09,,,,
100,MAT3983,2018-11-29,2020-11-11,,,,
100,MAT1662,2018-11-30,2020-01-09,,,,
100,MAT1663,2018-11-28,2020-01-09,,,,
100,MAT1664,2018-11-30,2020-01-09,,,,
100,MAT1665,2018-11-28,2020-01-09,,,,
100,MAT1666,2018-11-29,2021-07-14,,,,
100,MAT8824,2018-11-28,2020-01-09,,,,
100,MAT8825,2018-11-28,2020-01-09,,,,
100,MAT8826,2018-11-28,2022-04-01,,,,
100,MAT8827,2018-11-30,2020-01-09,,,,
100,MAT8828,2018-11-30,2021-07-14,,,,
100,MAT8829,2018-11-28,2020-01-09,,,,
100,MAT8830,2018-11-28,2020-01-09,,,,
100,MAT8831,2018-11-28,2020-01-09,,,,
100,MAT8832,2018-11-30,2020-01-09,,,,
100,MAT8833,2018-11-28,2020-01-09,,,,
100,MAT8834,2018-11-28,2020-01-09,,,,
100,MAT8835,2018-11-28,2020-01-09,,,,
100,MAT8836,2018-11-28,2020-01-09,,,,
100,MAT8837,2018-11-28,2020-01-09,,,,
100,MAT8838,2018-11-28,2021-09-29,,,,
100,MAT8839,2018-11-30,2020-01-09,,,,
100,MAT8840,2018-11-28,2022-04-01,,,,
100,MAT8841,2018-11-30,2020-01-09,,,,
100,MAT8842,2018-11-30,2020-01-09,,,,
100,MAT8843,2018-11-30,2020-01-09,,,,
100,MAT8844,2018-11-30,2020-01-09,,,,
100,MAT8845,2018-11-30,2020-01-09,,,,
100,MAT8846,2018-11-28,2020-01-09,,,,
100,MAT8847,2018-11-30,2020-01-09,,,,
100,MAT8848,2018-11-30,2020-01-09,,,,
100,MAT8849,2018-11-30,2020-01-09,,,,
100,MAT8850,2018-11-30,2020-01-09,,,,
100,MAT8851,2018-11-30,2020-01-09,,,,
100,MAT8852,2018-11-30,2020-01-09,,,,
100,MAT8853,2018-11-30,2020-01-09,,,,
100,MAT8854,2018-11-30,2020-01-09,,,,
100,MAT8855,2018-11-30,2020-01-09,,,,
100,MAT8856,2018-11-28,2020-01-09,,,,
100,MAT8857,2018-11-28,2020-01-09,,,,
100,MAT8858,2018-11-28,2020-01-09,,,,
100,MAT8859,2018-11-30,2020-02-27,,,,
100,MAT8860,2018-11-28,2020-01-09,,,,
100,MAT8861,2018-11-28,2020-01-09,,,,
100,MAT8862,2018-11-28,2020-01-09,,,,
100,MAT8863,2018-11-28,2020-01-09,,,,
100,MAT8864,2018-11-28,2020-01-09,,,,
100,MAT8865,2018-11-28,2020-01-09,,,,
100,MAT8866,2018-11-28,2022-04-12,,,,
100,MAT8867,2018-11-28,2020-01-09,,,,
100,MAT8868,2018-11-30,2021-01-29,,,,
100,MAT8869,2018-11-28,2020-01-09,,,,
100,MAT8870,2018-11-28,2020-01-09,,,,
100,MAT8871,2018-11-28,2020-01-09,,,,
100,MAT8872,2018-11-30,2020-01-09,,,,
100,MAT8873,2018-11-30,2020-01-09,,,,
100,MAT8874,2018-11-28,2020-01-09,,,,
100,MAT8875,2018-11-28,2022-04-01,,,,
100,MAT8876,2018-11-28,2020-11-24,,,,
100,MAT8877,2018-11-28,2022-03-07,,,,
100,MAT8878,2018-11-28,2022-03-07,,,,
100,MAT8879,2018-11-28,2022-03-07,,,,
100,MAT8880,2018-11-28,2022-03-07,,,,
100,MAT8881,2018-11-28,2022-03-07,,,,
100,MAT8882,2018-11-28,2022-03-07,,,,
100,MAT8883,2018-11-28,2022-03-07,,,,
100,MAT8884,2018-11-28,2020-11-24,,,,
100,MAT8885,2018-11-28,2022-07-20,,,,
100,MAT8886,2018-11-28,2022-03-07,,,,
100,MAT8887,2018-11-28,2022-03-07,,,,
100,MAT8888,2018-11-28,2022-03-07,,,,
100,MAT8889,2018-11-28,2022-03-07,,,,
100,MAT8890,2018-11-28,2022-03-07,,,,
100,MAT8891,2018-11-28,2022-03-07,,,,
100,MAT8892,2018-11-28,2022-03-07,,,,
100,MAT1691,2018-11-28,2020-02-13,,,,
100,MAT1692,2018-11-28,2020-05-18,,,,
100,MAT1693,2018-11-29,2020-01-09,,,,
100,MAT1694,2018-11-28,2020-01-09,,,,
100,MAT1695,2018-11-29,2020-01-09,,,,
100,MAT1696,2018-11-29,2020-01-09,,,,
100,MAT1697,2018-11-29,2020-01-09,,,,
100,MAT1698,2018-11-30,2021-01-21,,,,
100,MAT1699,2018-11-30,2021-01-21,,,,
100,MAT1700,2018-11-30,2020-01-09,,,,
100,MAT1701,2018-11-30,2020-01-09,,,,
100,MAT1702,2018-11-29,2020-01-09,,,,
100,MAT1703,2018-11-29,2020-01-09,,,,
100,MAT1704,2018-11-28,2020-01-09,,,,
100,MAT1705,2018-11-29,2020-11-24,,,,
100,MAT1706,2018-11-28,2020-01-09,,,,
100,MAT1707,2018-11-28,2022-04-06,,,,
100,MAT1708,2018-11-30,2020-01-09,,,,
100,MAT1709,2018-11-28,2020-01-09,,,,
100,MAT1710,2018-11-28,2022-01-26,,,,
100,MAT1711,2018-11-28,2020-01-09,,,,
100,MAT1712,2018-11-30,2020-01-09,,,,
100,MAT1713,2018-11-29,2020-09-30,,,,
100,MAT1714,2018-11-29,2020-01-09,,,,
100,MAT1715,2018-11-29,2020-01-09,,,,
100,MAT1716,2018-11-29,2022-07-14,,,,
100,MAT1717,2018-11-28,2020-01-09,,,,
100,MAT1718,2018-11-28,2020-01-09,,,,
100,MAT1719,2018-11-28,2020-01-09,,,,
100,MAT1720,2018-11-28,2020-01-09,,,,
100,MAT1721,2018-11-30,2020-01-09,,,,
100,MAT1722,2018-11-28,2020-01-09,,,,
100,MAT1723,2018-11-29,2020-01-09,,,,
100,MAT1724,2018-11-28,2020-08-11,,,,
100,MAT1725,2018-11-28,2020-08-11,,,,
100,MAT1726,2018-11-28,2020-01-09,,,,
100,MAT1727,2018-11-28,2020-03-04,,,,
100,MAT1728,2018-11-29,2020-01-09,,,,
100,MAT1729,2018-11-29,2020-01-09,,,,
100,MAT1730,2018-11-29,2020-01-09,,,,
100,MAT1731,2018-11-29,2020-01-09,,,,
100,MAT1732,2018-11-28,2021-04-13,,,,
100,MAT1733,2018-11-28,2020-01-09,,,,
100,MAT1734,2018-11-28,2020-01-09,,,,
100,MAT1735,2018-11-29,2020-01-09,,,,
100,MAT1736,2018-11-29,2020-01-09,,,,
100,MAT8912,2018-11-29,2020-01-09,,,,
100,MAT8913,2018-11-30,2021-06-29,,,,
100,MAT8914,2018-11-28,2020-01-09,,,,
100,MAT8915,2018-11-30,2020-01-09,,,,
100,MAT8916,2018-11-30,2020-01-09,,,,
100,MAT8917,2018-11-29,2021-10-28,,,,
100,MAT8918,2018-11-29,2020-11-11,,,,
100,MAT8919,2018-11-29,2020-01-09,,,,
100,MAT8920,2018-11-30,2020-11-11,,,,
100,MAT8921,2018-11-29,2021-02-14,,,,
100,MAT8922,2018-11-29,2021-02-14,,,,
100,MAT8923,2018-11-30,2021-02-14,,,,
100,MAT8924,2018-11-30,2021-02-14,,,,
100,MAT8925,2018-11-29,2022-03-29,,,,
100,MAT6639,2018-11-30,2022-02-28,,,,
100,MAT6640,2018-11-28,2022-01-20,,,,
100,MAT6641,2018-11-28,2020-11-10,,,,
100,MAT6642,2018-11-28,2020-11-10,,,,
100,MAT6643,2018-11-29,2021-07-27,,,,
100,MAT6644,2018-11-30,2022-04-27,,,,
100,MAT6645,2018-11-29,2021-07-20,,,,
100,MAT6646,2018-11-30,2022-07-07,,,,
100,MAT6647,2018-11-28,2022-06-10,,,,
100,MAT6648,2018-11-28,2021-03-24,,,,
100,MAT6649,2018-11-28,2021-10-13,,,,
100,MAT1737,2018-11-30,2021-08-04,,,,
100,MAT1738,2018-11-28,2021-07-06,,,,
100,MAT1739,2018-11-29,2020-01-09,,,,
100,MAT1740,2018-11-28,2021-07-14,,,,
100,MAT1741,2018-11-28,2022-02-17,,,,
100,MAT1742,2018-11-28,2022-03-03,,,,
100,MAT1743,2018-11-29,2022-01-25,,,,
100,MAT1744,2018-11-28,2022-01-13,,,,
100,MAT1745,2018-11-28,2020-11-10,,,,
100,MAT1746,2018-11-28,2022-03-01,,,,
100,MAT1747,2018-11-28,2022-01-24,,,,
100,MAT1748,2018-11-30,2021-10-27,,,,
100,MAT1749,2018-11-30,2022-06-20,,,,
100,MAT1750,2018-11-30,2022-04-27,,,,
100,MAT1751,2018-11-30,2022-04-27,,,,
100,MAT1752,2018-11-30,2022-04-27,,,,
100,MAT1753,2018-11-30,2022-04-27,,,,
100,MAT1754,2018-11-30,2022-06-13,,,,
100,MAT1755,2018-11-30,2022-06-13,,,,
100,MAT1756,2018-11-30,2022-04-27,,,,
100,MAT1757,2018-11-30,2022-04-27,,,,
100,MAT1758,2018-11-28,2022-05-16,,,,
100,MAT1759,2018-11-28,2021-04-14,,,,
100,MAT1760,2018-11-28,2021-04-14,,,,
100,MAT1761,2018-11-28,2021-04-14,,,,
100,MAT1762,2018-11-28,2021-10-28,,,,
100,MAT1763,2018-11-30,2021-10-27,,,,
100,MAT1764,2018-11-28,2021-06-02,,,,
100,MAT1765,2018-11-28,2021-07-08,,,,
100,MAT1766,2018-11-28,2021-10-28,,,,
100,MAT1767,2018-11-28,2022-02-02,,,,
100,MAT1768,2018-11-30,2021-09-15,,,,
100,MAT1769,2018-11-28,2022-01-04,,,,
100,MAT1770,2018-11-30,2020-01-09,,,,
100,MAT1771,2018-11-28,2021-10-12,,,,
100,MAT1772,2018-11-30,2021-10-05,,,,
100,MAT1773,2018-11-28,2021-12-01,,,,
100,MAT1774,2018-11-28,2020-01-09,,,,
100,MAT1775,2018-11-28,2021-12-01,,,,
100,MAT1776,2018-11-30,2021-11-23,,,,
100,MAT1777,2018-11-28,2021-10-28,,,,
100,MAT1778,2018-11-28,2020-01-09,,,,
100,MAT1779,2018-11-28,2021-10-28,,,,
100,MAT1780,2018-11-28,2022-02-10,,,,
100,MAT1781,2018-11-28,2021-10-27,,,,
100,MAT1782,2018-11-28,2021-10-27,,,,
100,MAT1783,2018-11-29,2022-02-02,,,,
100,MAT1784,2018-11-28,2020-11-10,,,,
100,MAT1785,2018-11-29,2020-01-09,,,,
100,MAT1786,2018-11-28,2021-10-28,,,,
100,MAT1787,2018-11-28,2021-08-04,,,,
100,MAT1788,2018-11-28,2021-10-27,,,,
100,MAT1789,2018-11-28,2021-10-12,,,,
100,MAT1790,2018-11-28,2021-03-16,,,,
100,MAT1791,2018-11-28,2021-04-26,,,,
100,MAT1792,2018-11-30,2022-07-19,,,,
100,MAT1793,2018-11-28,2021-10-27,,,,
100,MAT1794,2018-11-28,2022-02-25,,,,
100,MAT1795,2018-11-30,2021-10-05,,,,
100,MAT1796,2018-11-30,2022-03-21,,,,
100,MAT1797,2018-11-30,2021-10-27,,,,
100,MAT1798,2018-11-28,2021-04-14,,,,
100,MAT1799,2018-11-28,2022-04-27,,,,
100,MAT1800,2018-11-28,2020-11-10,,,,
100,MAT1801,2018-11-28,2020-11-10,,,,
100,MAT1802,2018-11-28,2021-07-19,,,,
100,MAT1803,2018-11-28,2022-06-17,,,,
100,MAT1804,2018-11-28,2021-07-01,,,,
100,MAT1805,2018-11-28,2021-10-28,,,,
100,MAT1806,2018-11-28,2022-05-13,,,,
100,MAT1807,2018-11-28,2022-06-17,,,,
100,MAT1808,2018-11-30,2021-10-05,,,,
100,MAT1809,2018-11-28,2022-05-12,,,,
100,MAT1810,2018-11-28,2022-04-27,,,,
100,MAT6660,2018-11-28,2022-03-03,,,,
100,MAT6661,2018-11-28,2020-01-09,,,,
100,MAT6662,2018-11-28,2020-01-09,,,,
100,MAT6663,2018-11-28,2020-01-09,,,,
100,MAT6664,2018-11-28,2020-01-09,,,,
100,MAT6665,2018-11-28,2020-01-09,,,,
100,MAT6666,2018-11-28,2020-01-09,,,,
100,MAT6667,2018-11-30,2020-01-09,,,,
100,MAT6668,2018-11-28,2020-01-09,,,,
100,MAT6669,2018-11-28,2020-01-09,,,,
100,MAT6670,2018-11-28,2020-01-09,,,,
100,MAT6671,2018-11-28,2021-07-14,,,,
100,MAT6672,2018-11-28,2020-01-09,,,,
100,MAT6673,2018-11-28,2020-01-09,,,,
100,MAT6674,2018-11-28,2020-01-09,,,,
100,MAT6675,2018-11-28,2022-02-04,,,,
100,MAT6676,2018-11-28,2021-11-23,,,,
100,MAT6677,2018-11-28,2022-02-15,,,,
100,MAT6678,2018-11-28,2022-02-04,,,,
100,MAT6679,2018-11-28,2021-05-14,,,,
100,MAT6680,2018-11-28,2020-07-24,,,,
100,MAT6681,2018-11-28,2022-04-21,,,,
100,MAT6682,2018-11-28,2021-03-30,,,,
100,MAT6683,2018-11-28,2022-04-13,,,,
100,MAT6684,2018-11-28,2021-03-30,,,,
100,MAT6685,2018-11-28,2020-01-09,,,,
