Client,Purchasing Document Number,Item Number of Purchasing Document,Confirmation Category,Sequential Number of Vendor Confirmation,Delivery Date of Vendor Confirmation,Creation Date of Confirmation,Time at Which Vendor Confirmation was Created
100,4000000190,10,Confirmation Category1,3,2022-04-19,2022-04-13,1970-01-01 05:53:26
100,4000000190,10,Confirmation Category1,4,2022-04-19,2022-04-13,1970-01-01 05:53:26
100,4000000190,10,Confirmation Category1,5,2022-04-19,2022-04-14,1970-01-01 07:06:02
100,4000000190,10,Confirmation Category1,6,2022-04-19,2022-04-14,1970-01-01 07:06:02
100,4000000190,10,Confirmation Category1,7,2022-04-19,2022-04-14,1970-01-01 07:06:02
100,4000000190,10,Confirmation Category1,8,2022-04-19,2022-04-14,1970-01-01 07:06:02
100,4000000191,10,Confirmation Category1,1,2022-05-26,2022-04-22,1970-01-01 11:28:16
100,4000000191,10,Confirmation Category1,2,2022-05-26,2022-04-22,1970-01-01 11:28:16
100,4000000191,20,Confirmation Category1,1,2022-05-26,2022-04-22,1970-01-01 11:28:16
100,4000000192,10,Confirmation Category1,1,2022-06-13,2022-04-18,1970-01-01 14:31:34
100,4000000192,10,Confirmation Category1,2,2022-06-13,2022-04-18,1970-01-01 14:31:34
100,4000000193,10,Confirmation Category1,1,2022-05-31,2022-04-28,1970-01-01 08:39:45
100,4000018563,30,Confirmation Category1,1,2022-02-28,2022-01-18,1970-01-01 09:11:43
100,4000037341,1,Confirmation Category1,2,2022-02-09,2022-02-09,1970-01-01 14:55:26
100,4000037342,1,Confirmation Category2,1,2022-01-19,2022-01-18,1970-01-01 23:05:20
100,4000037342,2,Confirmation Category2,1,2022-01-19,2022-01-18,1970-01-01 23:05:20
100,4000037342,3,Confirmation Category2,1,2022-01-19,2022-01-18,1970-01-01 23:05:20
100,4000037342,4,Confirmation Category2,1,2022-01-19,2022-01-18,1970-01-01 23:05:20
100,4000037342,5,Confirmation Category2,1,2022-01-19,2022-01-18,1970-01-01 23:05:20
100,4000037342,6,Confirmation Category2,1,2022-01-19,2022-01-18,1970-01-01 23:05:20
100,4000037342,7,Confirmation Category2,1,2022-01-19,2022-01-18,1970-01-01 23:05:20
100,4000037342,8,Confirmation Category2,1,2022-01-19,2022-01-18,1970-01-01 23:05:20
100,4000037342,9,Confirmation Category2,1,2022-01-19,2022-01-18,1970-01-01 23:05:20
100,4000037343,1,Confirmation Category2,1,2022-01-26,2022-01-19,1970-01-01 16:15:29
100,4000037344,1,Confirmation Category2,1,2022-01-27,2022-01-18,1970-01-01 20:47:08
100,4000037344,1,Confirmation Category1,2,2022-01-25,2022-01-26,1970-01-01 16:12:33
100,4000037345,1,Confirmation Category2,1,2022-01-20,2022-01-18,1970-01-01 18:38:18
100,4000037345,2,Confirmation Category2,1,2022-01-20,2022-01-18,1970-01-01 18:38:18
100,4000037345,3,Confirmation Category2,1,2022-01-20,2022-01-18,1970-01-01 18:38:18
100,4000037346,1,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 14:17:33
100,4000037346,1,Confirmation Category1,2,2022-03-14,2022-03-14,1970-01-01 21:36:53
100,4000037346,2,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 14:17:33
100,4000037346,2,Confirmation Category1,2,2022-03-14,2022-03-14,1970-01-01 21:36:53
100,4000037347,1,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 20:48:12
100,4000037347,1,Confirmation Category1,2,2022-01-25,2022-01-26,1970-01-01 16:12:30
100,4000037348,1,Confirmation Category2,1,2022-04-13,2022-01-18,1970-01-01 19:05:37
100,4000037348,2,Confirmation Category2,1,2022-02-15,2022-01-18,1970-01-01 19:05:37
100,4000037352,1,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 20:48:10
100,4000037352,1,Confirmation Category1,2,2022-01-25,2022-01-25,1970-01-01 17:37:03
100,4000037353,1,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 14:17:33
100,4000037353,1,Confirmation Category1,2,2022-01-20,2022-01-20,1970-01-01 22:37:58
100,4000037354,1,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 14:17:40
100,4000037354,1,Confirmation Category1,2,2022-03-17,2022-03-21,1970-01-01 15:02:05
100,4000037355,1,Confirmation Category2,1,2022-02-22,2022-01-19,1970-01-01 14:17:32
100,4000037355,1,Confirmation Category1,2,2022-02-07,2022-02-07,1970-01-01 22:36:16
100,4000037355,2,Confirmation Category2,1,2022-02-22,2022-01-19,1970-01-01 14:17:32
100,4000037355,2,Confirmation Category1,2,2022-02-07,2022-02-07,1970-01-01 22:36:16
100,4000037356,1,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 14:17:32
100,4000037356,1,Confirmation Category1,2,2022-02-28,2022-02-28,1970-01-01 22:36:34
100,4000037357,1,Confirmation Category1,1,2022-01-20,2022-01-20,1970-01-01 22:37:58
100,4000037358,1,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 20:48:13
100,4000037358,1,Confirmation Category1,2,2022-01-25,2022-01-25,1970-01-01 17:37:05
100,4000037359,1,Confirmation Category1,1,2022-04-14,2022-04-14,1970-01-01 16:36:08
100,4000037360,1,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 14:17:33
100,4000037360,1,Confirmation Category1,2,2022-02-28,2022-02-28,1970-01-01 17:36:50
100,4000037361,1,Confirmation Category2,1,2022-01-24,2022-01-19,1970-01-01 20:48:11
100,4000037361,1,Confirmation Category1,2,2022-01-28,2022-01-28,1970-01-01 20:37:00
100,4000037361,2,Confirmation Category2,1,2022-01-24,2022-01-19,1970-01-01 20:48:11
100,4000037361,2,Confirmation Category1,2,2022-01-28,2022-01-28,1970-01-01 20:37:00
100,4000037361,3,Confirmation Category2,1,2022-01-24,2022-01-19,1970-01-01 20:48:11
100,4000037361,3,Confirmation Category1,2,2022-01-28,2022-01-28,1970-01-01 20:37:00
100,4000037361,4,Confirmation Category2,1,2022-01-24,2022-01-19,1970-01-01 20:48:11
100,4000037361,4,Confirmation Category1,2,2022-01-28,2022-01-28,1970-01-01 20:37:00
100,4000037362,1,Confirmation Category2,1,2022-01-24,2022-01-18,1970-01-01 20:53:12
100,4000037362,2,Confirmation Category2,1,2022-01-24,2022-01-18,1970-01-01 20:53:12
100,4000037362,3,Confirmation Category2,1,2022-01-24,2022-01-18,1970-01-01 20:53:12
100,4000037363,1,Confirmation Category2,1,2022-02-07,2022-01-19,1970-01-01 16:37:29
100,4000037363,2,Confirmation Category2,1,2022-02-07,2022-01-19,1970-01-01 16:37:29
100,4000037364,1,Confirmation Category2,1,2022-08-31,2022-01-19,1970-01-01 20:44:54
100,4000037365,1,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,2,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,3,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 16:01:50
100,4000037365,4,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,5,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,6,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,7,Confirmation Category2,1,2022-04-19,2022-01-19,1970-01-01 16:01:50
100,4000037365,8,Confirmation Category2,1,2022-04-28,2022-01-19,1970-01-01 16:01:50
100,4000037365,9,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,10,Confirmation Category2,1,2022-05-25,2022-01-19,1970-01-01 16:01:50
100,4000037365,11,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,12,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,13,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,14,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,15,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037365,16,Confirmation Category2,1,2022-04-15,2022-01-19,1970-01-01 16:01:50
100,4000037365,17,Confirmation Category2,1,2022-02-28,2022-01-19,1970-01-01 16:01:50
100,4000037365,18,Confirmation Category2,1,2022-02-21,2022-01-19,1970-01-01 16:01:50
100,4000037365,19,Confirmation Category2,1,2022-01-25,2022-01-19,1970-01-01 16:01:50
100,4000037365,20,Confirmation Category2,1,2022-01-31,2022-01-19,1970-01-01 16:01:50
100,4000037365,21,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 16:01:50
100,4000037366,1,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 20:48:08
100,4000037366,1,Confirmation Category1,2,2022-01-31,2022-01-31,1970-01-01 17:51:55
100,4000037367,1,Confirmation Category2,1,2022-01-27,2022-01-18,1970-01-01 23:13:48
100,4000037368,1,Confirmation Category2,1,2022-02-24,2022-01-19,1970-01-01 20:48:24
100,4000037368,1,Confirmation Category1,2,2022-01-24,2022-01-24,1970-01-01 20:37:10
100,4000037370,1,Confirmation Category2,1,2022-03-16,2022-01-19,1970-01-01 20:48:24
100,4000037370,1,Confirmation Category1,2,2022-03-15,2022-03-15,1970-01-01 13:51:48
100,4000037371,1,Confirmation Category2,1,2022-02-08,2022-01-19,1970-01-01 13:06:07
100,4000037371,2,Confirmation Category2,1,2022-02-08,2022-01-19,1970-01-01 13:06:07
100,4000037371,3,Confirmation Category2,1,2022-02-08,2022-01-19,1970-01-01 13:06:07
100,4000037371,4,Confirmation Category2,1,2022-02-08,2022-01-19,1970-01-01 13:06:07
100,4000037372,1,Confirmation Category2,1,2022-02-28,2022-01-19,1970-01-01 20:48:12
100,4000037372,1,Confirmation Category1,2,2022-01-20,2022-01-20,1970-01-01 15:53:01
100,4000037373,1,Confirmation Category2,1,2022-04-18,2022-01-18,1970-01-01 23:25:58
100,4000037373,2,Confirmation Category2,1,2022-02-10,2022-01-18,1970-01-01 23:25:58
100,4000037373,3,Confirmation Category2,1,2022-02-10,2022-01-18,1970-01-01 23:25:58
100,4000037373,4,Confirmation Category2,1,2022-01-31,2022-01-18,1970-01-01 23:25:58
100,4000037379,1,Confirmation Category2,1,2022-01-26,2022-01-19,1970-01-01 09:46:52
100,4000037384,1,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 10:20:05
100,4000037384,2,Confirmation Category2,1,2022-01-18,2022-01-19,1970-01-01 10:20:05
100,4000037388,1,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:13
100,4000037388,1,Confirmation Category1,2,2022-02-08,2022-02-08,1970-01-01 18:51:44
100,4000037389,1,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 20:15:04
100,4000037389,2,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 20:15:04
100,4000037389,3,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 20:15:04
100,4000037391,1,Confirmation Category2,1,2022-03-01,2022-01-19,1970-01-01 12:45:44
100,4000037391,2,Confirmation Category2,1,2022-02-02,2022-01-19,1970-01-01 12:45:44
100,4000037391,3,Confirmation Category2,1,2022-01-20,2022-01-19,1970-01-01 12:45:44
100,4000037393,1,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:08
100,4000037393,1,Confirmation Category1,2,2022-02-01,2022-02-01,1970-01-01 14:52:15
100,4000037393,2,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:08
100,4000037393,2,Confirmation Category1,2,2022-01-28,2022-01-28,1970-01-01 20:36:59
100,4000037393,2,Confirmation Category1,3,2022-02-01,2022-02-01,1970-01-01 14:52:15
100,4000037394,1,Confirmation Category2,1,2022-01-21,2022-01-19,1970-01-01 13:43:49
100,4000037402,1,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 14:44:00
100,4000037403,1,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,1,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,2,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,2,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,3,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,3,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,4,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,4,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,5,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,5,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,6,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,6,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,7,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,7,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,8,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,8,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,9,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,9,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,10,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,10,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,11,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,11,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,12,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,12,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,13,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,13,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,14,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,14,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:23
100,4000037403,15,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,15,Confirmation Category1,2,2022-01-31,2022-01-31,1970-01-01 17:51:56
100,4000037403,16,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,16,Confirmation Category1,2,2022-02-08,2022-02-08,1970-01-01 18:51:45
100,4000037403,17,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:10
100,4000037403,17,Confirmation Category1,2,2022-01-24,2022-01-24,1970-01-01 20:37:11
100,4000037404,1,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:09
100,4000037404,1,Confirmation Category1,2,2022-01-20,2022-01-20,1970-01-01 15:53:01
100,4000037408,1,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 20:48:06
100,4000037408,1,Confirmation Category1,2,2022-01-19,2022-01-19,1970-01-01 21:36:30
100,4000037409,1,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,2,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,3,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,4,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,5,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,6,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,7,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,8,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,9,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,10,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,11,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,12,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,13,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,14,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037409,15,Confirmation Category2,1,2022-01-19,2022-01-19,1970-01-01 20:42:22
100,4000037410,1,Confirmation Category2,1,2022-01-31,2022-01-19,1970-01-01 17:22:10
100,4000037410,2,Confirmation Category2,1,2022-01-26,2022-01-19,1970-01-01 17:22:10
100,4000037410,3,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 17:22:10
100,4000037411,1,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,2,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,3,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,4,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,5,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,6,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,7,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,8,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,9,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,10,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,11,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,12,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,13,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,14,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037411,15,Confirmation Category2,1,2022-01-24,2022-01-26,1970-01-01 23:29:13
100,4000037412,1,Confirmation Category2,1,2022-02-21,2022-02-23,1970-01-01 18:01:12
100,4000037414,1,Confirmation Category2,1,2022-01-28,2022-01-20,1970-01-01 13:54:39
100,4000037414,1,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:24
100,4000037414,2,Confirmation Category2,1,2022-01-28,2022-01-20,1970-01-01 13:54:39
100,4000037414,2,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:24
100,4000037414,3,Confirmation Category2,1,2022-01-28,2022-01-20,1970-01-01 13:54:39
100,4000037414,3,Confirmation Category1,2,2022-01-21,2022-01-21,1970-01-01 14:51:24
100,4000037416,1,Confirmation Category2,1,2022-01-25,2022-01-20,1970-01-01 06:36:59
100,4000037418,1,Confirmation Category2,1,2022-02-03,2022-01-19,1970-01-01 18:35:53
100,4000037418,2,Confirmation Category2,1,2022-01-31,2022-01-19,1970-01-01 18:35:53
100,4000037418,3,Confirmation Category2,1,2022-03-03,2022-01-19,1970-01-01 18:35:53
100,4000037420,1,Confirmation Category2,1,2022-02-02,2022-01-19,1970-01-01 19:51:33
100,4000037420,2,Confirmation Category2,1,2022-05-31,2022-01-19,1970-01-01 19:51:33
100,4000037421,1,Confirmation Category2,1,2022-01-21,2022-01-20,1970-01-01 13:54:39
100,4000037421,1,Confirmation Category1,2,2022-01-20,2022-01-20,1970-01-01 21:36:57
100,4000037421,2,Confirmation Category2,1,2022-01-21,2022-01-20,1970-01-01 13:54:39
100,4000037421,2,Confirmation Category1,2,2022-01-20,2022-01-20,1970-01-01 21:36:57
100,4000037421,3,Confirmation Category2,1,2022-01-21,2022-01-20,1970-01-01 13:54:39
100,4000037421,3,Confirmation Category1,2,2022-01-20,2022-01-20,1970-01-01 21:36:57
100,4000037421,4,Confirmation Category2,1,2022-01-21,2022-01-20,1970-01-01 13:54:39
100,4000037421,4,Confirmation Category1,2,2022-01-20,2022-01-20,1970-01-01 21:36:57
100,4000037422,1,Confirmation Category2,1,2022-01-28,2022-01-20,1970-01-01 13:54:39
100,4000037422,1,Confirmation Category1,2,2022-03-08,2022-03-08,1970-01-01 13:38:12
100,4000037423,1,Confirmation Category2,1,2022-01-28,2022-01-19,1970-01-01 23:47:28
100,4000037423,1,Confirmation Category1,2,2022-01-20,2022-01-20,1970-01-01 15:53:01
100,4000037424,1,Confirmation Category2,1,2022-02-04,2022-01-19,1970-01-01 20:39:42
100,4000037424,2,Confirmation Category2,1,2022-01-25,2022-01-19,1970-01-01 20:39:42
100,4000037424,3,Confirmation Category2,1,2022-01-25,2022-01-19,1970-01-01 20:39:42
100,4000037424,4,Confirmation Category2,1,2022-01-25,2022-01-19,1970-01-01 20:39:42
100,4000037424,5,Confirmation Category2,1,2022-02-02,2022-01-19,1970-01-01 20:39:42
100,4000037425,1,Confirmation Category2,1,2022-01-28,2022-01-20,1970-01-01 13:54:39
100,4000037425,1,Confirmation Category1,2,2022-01-24,2022-01-24,1970-01-01 20:37:11
100,4000037426,1,Confirmation Category2,1,2022-03-11,2022-01-19,1970-01-01 21:19:08
100,4000037426,2,Confirmation Category2,1,2022-01-27,2022-01-19,1970-01-01 21:19:08
100,4000037426,3,Confirmation Category2,1,2022-01-31,2022-01-19,1970-01-01 21:19:08
100,4000037426,4,Confirmation Category2,1,2022-01-31,2022-01-19,1970-01-01 21:19:08
100,4000037427,1,Confirmation Category2,1,2022-03-03,2022-01-20,1970-01-01 14:48:43
100,4000037427,1,Confirmation Category1,2,2022-03-08,2022-03-08,1970-01-01 13:38:09
100,4000037428,1,Confirmation Category2,1,2022-01-28,2022-01-20,1970-01-01 22:03:22
100,4000037428,1,Confirmation Category1,2,2022-02-01,2022-02-01,1970-01-01 20:52:19
