Client,Material Number,Plant
100,MAT8413,Plant20
100,MAT8414,Plant1
100,MAT8415,Plant5
100,MAT8416,Plant5
100,MAT8417,Plant5
100,MAT8418,Plant5
100,MAT8419,Plant5
100,MAT8420,Plant5
100,MAT8421,Plant8
100,MAT8422,Plant8
100,MAT8423,Plant8
100,MAT8424,Plant20
100,MAT8425,Plant20
100,MAT8426,Plant20
100,MAT8427,Plant20
100,MAT8428,Plant20
100,MAT8429,Plant20
100,MAT8430,Plant20
100,MAT8431,Plant20
100,MAT8432,Plant20
100,MAT8433,Plant1
100,MAT8434,Plant7
100,MAT8435,Plant7
100,MAT8436,Plant10
100,MAT8437,Plant10
100,MAT8438,Plant10
100,MAT8439,Plant10
100,MAT8440,Plant20
100,MAT8441,Plant20
100,MAT8442,Plant20
100,MAT8443,Plant20
100,MAT8444,Plant13
100,MAT8445,Plant13
100,MAT8446,Plant13
100,MAT8447,Plant1
100,MAT8448,Plant9
100,MAT8449,Plant20
100,MAT8450,Plant20
100,MAT8451,Plant20
100,MAT8452,Plant20
100,MAT8453,Plant20
100,MAT8454,Plant20
100,MAT8455,Plant20
100,MAT8456,Plant20
100,MAT8457,Plant20
100,MAT8458,Plant20
100,MAT8459,Plant20
100,MAT8460,Plant20
100,MAT8461,Plant20
100,MAT8462,Plant20
100,MAT8463,Plant20
100,MAT8464,Plant20
100,MAT8465,Plant20
100,MAT8466,Plant20
100,MAT8467,Plant20
100,MAT8468,Plant20
100,MAT8469,Plant20
100,MAT8470,Plant20
100,MAT8471,Plant20
100,MAT8472,Plant20
100,MAT8473,Plant20
100,MAT8474,Plant20
100,MAT8475,Plant20
100,MAT8476,Plant20
100,MAT8477,Plant20
100,MAT8478,Plant20
100,MAT8479,Plant20
100,MAT8480,Plant20
100,MAT8481,Plant20
100,MAT8482,Plant20
100,MAT8483,Plant13
100,MAT8484,Plant13
100,MAT8485,Plant13
100,MAT8486,Plant13
100,MAT8487,Plant13
100,MAT8488,Plant13
100,MAT8489,Plant13
100,MAT8490,Plant13
100,MAT8491,Plant13
100,MAT8492,Plant13
100,MAT8493,Plant13
100,MAT8494,Plant13
100,MAT8495,Plant13
100,MAT8496,Plant13
100,MAT8497,Plant13
100,MAT8498,Plant8
100,MAT8499,Plant13
100,MAT8500,Plant13
100,MAT8501,Plant13
100,MAT8502,Plant13
100,MAT8503,Plant13
100,MAT8504,Plant13
100,MAT8505,Plant13
100,MAT8506,Plant13
100,MAT8507,Plant13
100,MAT8508,Plant13
100,MAT8509,Plant13
100,MAT8510,Plant13
100,MAT8511,Plant13
100,MAT8512,Plant13
100,MAT8513,Plant13
100,MAT8514,Plant13
100,MAT8515,Plant13
100,MAT8516,Plant13
100,MAT8517,Plant13
100,MAT8518,Plant13
100,MAT8519,Plant13
100,MAT8520,Plant13
100,MAT8521,Plant13
100,MAT8522,Plant13
100,MAT8523,Plant13
100,MAT8524,Plant13
100,MAT8525,Plant13
100,MAT8526,Plant13
100,MAT8527,Plant13
100,MAT8528,Plant13
100,MAT8529,Plant13
100,MAT8530,Plant13
100,MAT8531,Plant13
100,MAT8532,Plant13
100,MAT8533,Plant13
100,MAT8534,Plant13
100,MAT8535,Plant13
100,MAT8536,Plant13
100,MAT8537,Plant13
100,MAT8538,Plant13
100,MAT8539,Plant13
100,MAT8540,Plant13
100,MAT8541,Plant13
100,MAT8542,Plant13
100,MAT8543,Plant13
100,MAT8544,Plant13
100,MAT8545,Plant13
100,MAT8546,Plant13
100,MAT8547,Plant13
100,MAT8548,Plant13
100,MAT8549,Plant13
100,MAT8550,Plant13
100,MAT8551,Plant13
100,MAT8552,Plant13
100,MAT8553,Plant13
100,MAT8554,Plant13
100,MAT8555,Plant13
100,MAT8556,Plant13
100,MAT8557,Plant13
100,MAT8558,Plant13
100,MAT8559,Plant13
100,MAT8560,Plant13
100,MAT8561,Plant13
100,MAT8562,Plant13
100,MAT8563,Plant13
100,MAT8564,Plant13
100,MAT8565,Plant13
100,MAT8566,Plant13
100,MAT8567,Plant13
100,MAT8568,Plant13
100,MAT8569,Plant13
100,MAT8570,Plant13
100,MAT8571,Plant13
100,MAT8572,Plant13
100,MAT8573,Plant13
100,MAT8574,Plant13
100,MAT8575,Plant13
100,MAT8576,Plant13
100,MAT8577,Plant13
100,MAT8578,Plant13
100,MAT8579,Plant13
100,MAT8580,Plant13
100,MAT8581,Plant13
100,MAT8582,Plant13
100,MAT8583,Plant13
100,MAT8584,Plant13
100,MAT8585,Plant13
100,MAT8586,Plant13
100,MAT8587,Plant13
100,MAT8588,Plant13
100,MAT8589,Plant13
100,MAT8590,Plant13
100,MAT8591,Plant13
100,MAT8592,Plant13
100,MAT8593,Plant13
100,MAT8594,Plant13
100,MAT8595,Plant13
100,MAT8596,Plant13
100,MAT8597,Plant13
100,MAT8598,Plant13
100,MAT8599,Plant13
100,MAT8600,Plant13
100,MAT8601,Plant13
100,MAT8602,Plant13
100,MAT8603,Plant13
100,MAT8604,Plant13
100,MAT8605,Plant13
100,MAT8606,Plant13
100,MAT8607,Plant13
100,MAT8608,Plant13
100,MAT8609,Plant13
100,MAT8610,Plant13
100,MAT8611,Plant13
100,MAT8612,Plant14
100,MAT8613,Plant14
100,MAT8614,Plant14
100,MAT8615,Plant14
100,MAT8616,Plant14
100,MAT8617,Plant14
100,MAT8618,Plant14
100,MAT8619,Plant14
100,MAT8620,Plant14
100,MAT8621,Plant14
100,MAT8622,Plant14
100,MAT8623,Plant14
100,MAT8624,Plant14
100,MAT8625,Plant14
100,MAT8626,Plant14
100,MAT8627,Plant14
100,MAT8628,Plant14
100,MAT8629,Plant14
100,MAT8630,Plant14
100,MAT8631,Plant14
100,MAT8632,Plant14
100,MAT8633,Plant14
100,MAT8634,Plant14
100,MAT8635,Plant14
100,MAT8636,Plant14
100,MAT8637,Plant14
100,MAT8638,Plant14
100,MAT8639,Plant14
100,MAT8640,Plant14
100,MAT8641,Plant14
100,MAT8642,Plant14
100,MAT8643,Plant13
100,MAT8644,Plant14
100,MAT8645,Plant14
100,MAT8646,Plant14
100,MAT8647,Plant14
100,MAT8648,Plant14
100,MAT8649,Plant14
100,MAT8650,Plant14
100,MAT8651,Plant14
100,MAT8652,Plant14
100,MAT8653,Plant2
100,MAT8654,Plant14
100,MAT8655,Plant13
100,MAT8656,Plant13
100,MAT8657,Plant14
100,MAT8658,Plant13
100,MAT8659,Plant13
100,MAT8660,Plant13
100,MAT8661,Plant13
100,MAT8662,Plant13
100,MAT8663,Plant13
100,MAT8664,Plant14
100,MAT8665,Plant13
100,MAT8666,Plant13
100,MAT8667,Plant13
100,MAT8668,Plant13
100,MAT8669,Plant13
100,MAT8670,Plant13
100,MAT8671,Plant13
100,MAT8672,Plant13
100,MAT8673,Plant13
100,MAT8674,Plant13
100,MAT8675,Plant13
100,MAT8676,Plant13
100,MAT8677,Plant14
100,MAT8678,Plant13
100,MAT8679,Plant14
100,MAT8680,Plant13
100,MAT8681,Plant13
100,MAT8682,Plant13
100,MAT8683,Plant13
100,MAT8684,Plant13
100,MAT8685,Plant13
100,MAT8686,Plant13
100,MAT8687,Plant13
100,MAT8688,Plant13
100,MAT8689,Plant13
100,MAT8690,Plant13
100,MAT8691,Plant13
100,MAT8692,Plant13
100,MAT8693,Plant13
100,MAT8694,Plant13
100,MAT8695,Plant14
100,MAT8696,Plant14
100,MAT8697,Plant14
100,MAT8698,Plant14
100,MAT8699,Plant14
100,MAT8700,Plant13
100,MAT8701,Plant13
100,MAT8702,Plant13
100,MAT8703,Plant13
100,MAT8704,Plant13
100,MAT8705,Plant13
100,MAT8706,Plant13
100,MAT8707,Plant13
100,MAT8708,Plant13
100,MAT8709,Plant13
100,MAT8710,Plant13
100,MAT8711,Plant14
100,MAT8712,Plant13
100,MAT8713,Plant13
100,MAT8714,Plant13
100,MAT8715,Plant13
100,MAT8716,Plant13
100,MAT8717,Plant13
100,MAT8718,Plant13
100,MAT8719,Plant13
100,MAT8720,Plant13
100,MAT8721,Plant13
100,MAT8722,Plant13
100,MAT8723,Plant13
100,MAT8724,Plant14
100,MAT8725,Plant14
100,MAT8726,Plant13
100,MAT8727,Plant13
100,MAT8728,Plant13
100,MAT8729,Plant13
100,MAT8730,Plant13
100,MAT8731,Plant13
100,MAT8732,Plant14
100,MAT8733,Plant14
100,MAT8734,Plant13
100,MAT8735,Plant13
100,MAT8736,Plant13
100,MAT8737,Plant13
100,MAT8738,Plant13
100,MAT8739,Plant13
100,MAT8740,Plant13
100,MAT8741,Plant13
100,MAT8742,Plant13
100,MAT8743,Plant13
100,MAT8744,Plant13
100,MAT8745,Plant13
100,MAT8746,Plant13
100,MAT8747,Plant13
100,MAT8748,Plant8
100,MAT8749,Plant8
100,MAT8750,Plant8
100,MAT8751,Plant8
100,MAT8752,Plant8
100,MAT8753,Plant8
100,MAT8754,Plant8
100,MAT8755,Plant8
100,MAT8756,Plant8
100,MAT8757,Plant8
100,MAT8758,Plant8
100,MAT8759,Plant8
100,MAT8760,Plant8
100,MAT8761,Plant8
100,MAT8762,Plant8
100,MAT8763,Plant8
100,MAT8764,Plant8
100,MAT8765,Plant8
100,MAT8766,Plant8
100,MAT8767,Plant8
100,MAT8768,Plant8
100,MAT8769,Plant8
100,MAT8770,Plant8
100,MAT8771,Plant8
100,MAT8772,Plant8
100,MAT8773,Plant8
100,MAT8774,Plant8
100,MAT8775,Plant8
100,MAT8776,Plant8
100,MAT8777,Plant8
100,MAT8778,Plant8
100,MAT8779,Plant8
100,MAT8780,Plant8
100,MAT8781,Plant8
100,MAT8782,Plant8
100,MAT8783,Plant8
100,MAT8784,Plant8
100,MAT8785,Plant8
100,MAT8786,Plant8
100,MAT8787,Plant8
100,MAT8788,Plant8
100,MAT8789,Plant8
100,MAT8790,Plant8
100,MAT8791,Plant8
100,MAT8792,Plant8
100,MAT8793,Plant8
100,MAT8794,Plant8
100,MAT8795,Plant8
100,MAT8796,Plant8
100,MAT8797,Plant8
100,MAT8798,Plant8
100,MAT8799,Plant8
100,MAT8800,Plant8
100,MAT8801,Plant8
100,MAT8802,Plant8
100,MAT8803,Plant8
100,MAT8804,Plant8
100,MAT8805,Plant8
100,MAT8806,Plant8
100,MAT8807,Plant8
100,MAT8808,Plant8
100,MAT8809,Plant8
100,MAT8810,Plant8
100,MAT8811,Plant8
100,MAT8812,Plant8
100,MAT8813,Plant8
100,MAT8814,Plant8
100,MAT8815,Plant8
100,MAT8816,Plant8
100,MAT8817,Plant8
100,MAT8818,Plant8
100,MAT8819,Plant8
100,MAT8820,Plant8
100,MAT8821,Plant8
100,MAT8822,Plant8
100,MAT8823,Plant8
100,MAT8824,Plant7
100,MAT8825,Plant7
100,MAT8826,Plant7
100,MAT8827,Plant7
100,MAT8828,Plant7
100,MAT8829,Plant7
100,MAT8830,Plant7
100,MAT8831,Plant7
100,MAT8832,Plant7
100,MAT8833,Plant7
100,MAT8834,Plant7
100,MAT8835,Plant7
100,MAT8836,Plant7
100,MAT8837,Plant7
100,MAT8838,Plant7
100,MAT8839,Plant7
100,MAT8840,Plant7
100,MAT8841,Plant7
100,MAT8842,Plant7
100,MAT8843,Plant7
100,MAT8844,Plant7
100,MAT8845,Plant7
100,MAT8846,Plant7
100,MAT8847,Plant7
100,MAT8848,Plant7
100,MAT8849,Plant7
100,MAT8850,Plant7
100,MAT8851,Plant7
100,MAT8852,Plant7
100,MAT8853,Plant7
100,MAT8854,Plant7
100,MAT8855,Plant7
100,MAT8856,Plant7
100,MAT8857,Plant7
100,MAT8858,Plant7
100,MAT8859,Plant7
100,MAT8860,Plant7
100,MAT8861,Plant7
100,MAT8862,Plant7
100,MAT8863,Plant7
100,MAT8864,Plant7
100,MAT8865,Plant7
100,MAT8866,Plant7
100,MAT8867,Plant7
100,MAT8868,Plant7
100,MAT8869,Plant7
100,MAT8870,Plant7
100,MAT8871,Plant7
100,MAT8872,Plant7
100,MAT8873,Plant7
100,MAT8874,Plant7
100,MAT8875,Plant7
100,MAT8876,Plant7
100,MAT8877,Plant7
100,MAT8878,Plant7
100,MAT8879,Plant7
100,MAT8880,Plant7
100,MAT8881,Plant7
100,MAT8882,Plant7
100,MAT8883,Plant7
100,MAT8884,Plant7
100,MAT8885,Plant7
100,MAT8886,Plant7
100,MAT8887,Plant7
100,MAT8888,Plant7
100,MAT8889,Plant7
100,MAT8890,Plant7
100,MAT8891,Plant7
100,MAT8892,Plant7
100,MAT8893,Plant7
100,MAT8894,Plant7
100,MAT8895,Plant7
100,MAT8896,Plant7
100,MAT8897,Plant7
100,MAT8898,Plant7
100,MAT8899,Plant7
100,MAT8900,Plant7
100,MAT8901,Plant7
100,MAT8902,Plant7
100,MAT8903,Plant7
100,MAT8904,Plant7
100,MAT8905,Plant7
100,MAT8906,Plant7
100,MAT8907,Plant7
100,MAT8908,Plant7
100,MAT8909,Plant7
100,MAT8910,Plant7
100,MAT8911,Plant7
100,MAT8912,Plant7
100,MAT8913,Plant7
100,MAT8914,Plant7
100,MAT8915,Plant7
100,MAT8916,Plant7
100,MAT8917,Plant13
100,MAT8918,Plant8
100,MAT8919,Plant7
100,MAT8920,Plant8
100,MAT8921,Plant13
100,MAT8922,Plant13
100,MAT8923,Plant13
100,MAT8924,Plant13
100,MAT8925,Plant8
100,MAT8926,Plant13
100,MAT8927,Plant13
100,MAT8928,Plant14
100,MAT8929,Plant13
100,MAT8930,Plant13
100,MAT8931,Plant7
100,MAT8932,Plant13
100,MAT8933,Plant13
100,MAT8934,Plant7
100,MAT8935,Plant7
100,MAT8936,Plant8
100,MAT8937,Plant13
100,MAT8938,Plant7
100,MAT8939,Plant7
100,MAT8940,Plant7
100,MAT8941,Plant8
100,MAT8942,Plant7
100,MAT8943,Plant7
100,MAT8944,Plant7
100,MAT8945,Plant13
100,MAT8946,Plant13
100,MAT8947,Plant14
100,MAT8948,Plant14
100,MAT8949,Plant8
100,MAT8950,Plant8
100,MAT8951,Plant8
100,MAT8952,Plant13
100,MAT8953,Plant13
100,MAT8954,Plant13
100,MAT8955,Plant13
100,MAT8956,Plant8
100,MAT8957,Plant7
100,MAT8958,Plant13
100,MAT8959,Plant13
100,MAT8960,Plant13
100,MAT8961,Plant13
100,MAT8962,Plant14
100,MAT8963,Plant8
100,MAT8964,Plant7
100,MAT8965,Plant13
100,MAT8966,Plant13
100,MAT8967,Plant8
100,MAT8968,Plant13
100,MAT8969,Plant7
100,MAT8970,Plant7
100,MAT8971,Plant7
100,MAT8972,Plant7
100,MAT8973,Plant7
100,MAT8974,Plant7
100,MAT8975,Plant7
100,MAT8976,Plant7
100,MAT8977,Plant7
100,MAT8978,Plant7
100,MAT8979,Plant7
100,MAT8980,Plant7
100,MAT8981,Plant13
100,MAT8982,Plant13
100,MAT8983,Plant7
100,MAT8984,Plant14
100,MAT8985,Plant13
100,MAT8986,Plant13
100,MAT8987,Plant7
100,MAT8988,Plant7
100,MAT8989,Plant7
100,MAT8990,Plant7
100,MAT8991,Plant13
100,MAT8992,Plant7
100,MAT8993,Plant7
100,MAT8994,Plant7
100,MAT8995,Plant13
100,MAT8996,Plant7
100,MAT8997,Plant7
100,MAT8998,Plant13
100,MAT8999,Plant13
100,MAT9000,Plant13
100,MAT9001,Plant13
100,MAT9002,Plant13
100,MAT9003,Plant8
100,MAT9004,Plant8
100,MAT9005,Plant8
100,MAT9006,Plant8
100,MAT9007,Plant7
100,MAT9008,Plant8
100,MAT9009,Plant8
100,MAT9010,Plant8
100,MAT9011,Plant8
100,MAT9012,Plant8
100,MAT9013,Plant5
100,MAT9014,Plant14
100,MAT9015,Plant14
100,MAT9016,Plant7
100,MAT9017,Plant7
100,MAT9018,Plant7
100,MAT9019,Plant7
100,MAT9020,Plant7
100,MAT9021,Plant7
100,MAT9022,Plant8
100,MAT9023,Plant13
100,MAT9024,Plant13
100,MAT9025,Plant13
100,MAT9026,Plant8
100,MAT9027,Plant13
100,MAT9028,Plant13
100,MAT9029,Plant13
100,MAT9030,Plant13
100,MAT9031,Plant13
100,MAT9032,Plant14
100,MAT9033,Plant13
100,MAT9034,Plant13
100,MAT9035,Plant7
100,MAT9036,Plant7
100,MAT9037,Plant7
100,MAT9038,Plant7
100,MAT9039,Plant7
100,MAT9040,Plant7
100,MAT9041,Plant7
100,MAT9042,Plant7
100,MAT9043,Plant13
100,MAT9044,Plant13
100,MAT9045,Plant14
100,MAT9046,Plant14
100,MAT9047,Plant14
100,MAT9048,Plant8
100,MAT9049,Plant13
100,MAT9050,Plant13
100,MAT9051,Plant8
100,MAT9052,Plant8
100,MAT9053,Plant3
100,MAT9054,Plant3
100,MAT9055,Plant3
100,MAT9056,Plant3
100,MAT9057,Plant3
100,MAT9058,Plant3
100,MAT9059,Plant3
100,MAT9060,Plant3
100,MAT9061,Plant3
100,MAT9062,Plant3
100,MAT9063,Plant3
100,MAT9064,Plant3
100,MAT9065,Plant3
100,MAT9066,Plant3
100,MAT9067,Plant3
100,MAT9068,Plant3
100,MAT9069,Plant3
100,MAT9070,Plant3
100,MAT9071,Plant3
100,MAT9072,Plant3
100,MAT9073,Plant7
100,MAT9074,Plant3
100,MAT9075,Plant3
100,MAT9076,Plant3
100,MAT9077,Plant3
100,MAT9078,Plant3
100,MAT9079,Plant3
100,MAT9080,Plant3
100,MAT9081,Plant3
100,MAT9082,Plant3
100,MAT9083,Plant3
100,MAT9084,Plant3
100,MAT9085,Plant3
100,MAT9086,Plant3
100,MAT9087,Plant3
100,MAT9088,Plant3
100,MAT9089,Plant3
100,MAT9090,Plant3
100,MAT9091,Plant3
100,MAT9092,Plant3
100,MAT9093,Plant3
100,MAT9094,Plant3
100,MAT9095,Plant3
100,MAT9096,Plant3
100,MAT9097,Plant3
100,MAT9098,Plant3
100,MAT9099,Plant3
100,MAT9100,Plant3
100,MAT9101,Plant3
100,MAT9102,Plant3
100,MAT9103,Plant3
100,MAT9104,Plant3
100,MAT9105,Plant3
100,MAT9106,Plant3
100,MAT9107,Plant3
100,MAT9108,Plant3
100,MAT9109,Plant3
100,MAT9110,Plant3
100,MAT9111,Plant1
100,MAT9112,Plant1
100,MAT9113,Plant1
100,MAT9114,Plant1
100,MAT9115,Plant1
100,MAT9116,Plant1
100,MAT9117,Plant1
100,MAT9118,Plant1
100,MAT9119,Plant1
100,MAT9120,Plant1
100,MAT9121,Plant1
100,MAT9122,Plant1
100,MAT9123,Plant1
100,MAT9124,Plant1
100,MAT9125,Plant1
100,MAT9126,Plant1
100,MAT9127,Plant1
100,MAT9128,Plant1
100,MAT9129,Plant1
100,MAT9130,Plant1
100,MAT9131,Plant1
100,MAT9132,Plant1
100,MAT9133,Plant1
100,MAT9134,Plant1
100,MAT9135,Plant1
100,MAT9136,Plant1
100,MAT9137,Plant1
100,MAT9138,Plant1
100,MAT9139,Plant1
100,MAT9140,Plant1
100,MAT9141,Plant1
100,MAT9142,Plant1
100,MAT9143,Plant1
100,MAT9144,Plant1
100,MAT9145,Plant1
100,MAT9146,Plant1
100,MAT9147,Plant1
100,MAT9148,Plant1
100,MAT9149,Plant1
100,MAT9150,Plant1
100,MAT9151,Plant1
100,MAT9152,Plant1
100,MAT9153,Plant1
100,MAT9154,Plant1
100,MAT9155,Plant1
100,MAT9156,Plant1
100,MAT9157,Plant1
100,MAT9158,Plant1
100,MAT9159,Plant1
100,MAT9160,Plant1
100,MAT9161,Plant1
100,MAT9162,Plant1
100,MAT9163,Plant1
100,MAT9164,Plant1
100,MAT9165,Plant1
100,MAT9166,Plant13
100,MAT9167,Plant13
100,MAT9168,Plant13
100,MAT9169,Plant13
100,MAT9170,Plant13
100,MAT9171,Plant13
100,MAT9172,Plant1
100,MAT9173,Plant1
100,MAT9174,Plant1
100,MAT9175,Plant5
100,MAT9176,Plant5
100,MAT9177,Plant5
100,MAT9178,Plant5
100,MAT9179,Plant5
100,MAT9180,Plant5
100,MAT9181,Plant5
100,MAT9182,Plant5
100,MAT9183,Plant5
100,MAT9184,Plant5
100,MAT9185,Plant6
100,MAT9186,Plant6
100,MAT9187,Plant5
100,MAT9188,Plant5
100,MAT9189,Plant5
100,MAT9190,Plant5
100,MAT9191,Plant5
100,MAT9192,Plant5
100,MAT9193,Plant5
100,MAT9194,Plant5
100,MAT9195,Plant5
100,MAT9196,Plant5
100,MAT9197,Plant5
100,MAT9198,Plant5
100,MAT9199,Plant5
100,MAT9200,Plant5
100,MAT9201,Plant5
100,MAT9202,Plant5
100,MAT9203,Plant5
100,MAT9204,Plant5
100,MAT9205,Plant5
100,MAT9206,Plant5
100,MAT9207,Plant5
100,MAT9208,Plant5
100,MAT9209,Plant5
100,MAT9210,Plant5
100,MAT9211,Plant5
100,MAT9212,Plant5
100,MAT9213,Plant5
100,MAT9214,Plant5
100,MAT9215,Plant6
100,MAT9216,Plant5
100,MAT9217,Plant5
100,MAT9218,Plant5
100,MAT9219,Plant5
100,MAT9220,Plant5
100,MAT9221,Plant5
100,MAT9222,Plant5
100,MAT9223,Plant5
100,MAT9224,Plant5
100,MAT9225,Plant5
100,MAT9226,Plant5
100,MAT9227,Plant5
100,MAT9228,Plant6
100,MAT9229,Plant6
100,MAT9230,Plant6
100,MAT9231,Plant6
100,MAT9232,Plant6
100,MAT9233,Plant6
100,MAT9234,Plant6
100,MAT9235,Plant6
100,MAT9236,Plant5
100,MAT9237,Plant5
100,MAT9238,Plant5
100,MAT9239,Plant5
100,MAT9240,Plant5
100,MAT9241,Plant5
100,MAT9242,Plant5
100,MAT9243,Plant6
100,MAT9244,Plant6
100,MAT9245,Plant5
100,MAT9246,Plant5
100,MAT9247,Plant5
100,MAT9248,Plant5
100,MAT9249,Plant5
100,MAT9250,Plant6
100,MAT9251,Plant5
100,MAT9252,Plant5
100,MAT9253,Plant5
100,MAT9254,Plant5
100,MAT9254,Plant6
100,MAT9255,Plant6
100,MAT9256,Plant5
100,MAT9257,Plant5
100,MAT9258,Plant6
100,MAT9259,Plant5
100,MAT9260,Plant5
100,MAT9261,Plant5
100,MAT9262,Plant6
100,MAT9263,Plant6
100,MAT9264,Plant6
100,MAT9265,Plant6
100,MAT9266,Plant6
100,MAT9267,Plant6
100,MAT9268,Plant6
100,MAT9269,Plant6
100,MAT9270,Plant6
100,MAT9271,Plant6
100,MAT9272,Plant6
100,MAT9273,Plant6
100,MAT9274,Plant5
100,MAT9275,Plant5
100,MAT9276,Plant5
100,MAT9277,Plant5
100,MAT9278,Plant5
100,MAT9279,Plant5
100,MAT9280,Plant5
100,MAT9281,Plant5
100,MAT9282,Plant5
100,MAT9283,Plant5
100,MAT9284,Plant5
100,MAT9285,Plant5
100,MAT9286,Plant5
100,MAT9287,Plant5
100,MAT9288,Plant5
100,MAT9289,Plant5
100,MAT9290,Plant5
100,MAT9291,Plant5
100,MAT9292,Plant5
100,MAT9293,Plant5
100,MAT9294,Plant5
100,MAT9295,Plant5
100,MAT9296,Plant5
100,MAT9297,Plant5
100,MAT9298,Plant5
100,MAT9299,Plant5
100,MAT9300,Plant5
100,MAT9301,Plant5
100,MAT9302,Plant5
100,MAT9303,Plant5
100,MAT9304,Plant5
100,MAT9305,Plant5
100,MAT9306,Plant5
100,MAT9307,Plant5
100,MAT9308,Plant5
100,MAT9309,Plant5
100,MAT9310,Plant5
100,MAT9311,Plant5
100,MAT9312,Plant5
100,MAT9313,Plant5
100,MAT9314,Plant5
100,MAT9315,Plant5
100,MAT9316,Plant5
100,MAT9317,Plant5
100,MAT9318,Plant5
100,MAT9319,Plant5
100,MAT9320,Plant5
100,MAT9321,Plant5
100,MAT9322,Plant5
100,MAT9323,Plant5
100,MAT9324,Plant5
100,MAT9325,Plant5
100,MAT9326,Plant5
100,MAT9327,Plant5
100,MAT9328,Plant5
100,MAT9329,Plant5
100,MAT9330,Plant5
100,MAT9331,Plant5
100,MAT9332,Plant5
100,MAT9333,Plant5
100,MAT9334,Plant5
100,MAT9335,Plant5
100,MAT9336,Plant5
100,MAT9337,Plant5
100,MAT9338,Plant5
100,MAT9339,Plant5
100,MAT9340,Plant5
100,MAT9341,Plant5
100,MAT9342,Plant5
100,MAT9343,Plant5
100,MAT9344,Plant5
100,MAT9345,Plant6
100,MAT9346,Plant6
100,MAT9347,Plant6
100,MAT9348,Plant5
100,MAT9349,Plant4
100,MAT9350,Plant4
100,MAT9351,Plant4
100,MAT9352,Plant4
100,MAT9353,Plant4
100,MAT9354,Plant4
100,MAT9355,Plant9
100,MAT9356,Plant9
100,MAT9357,Plant9
100,MAT9358,Plant9
100,MAT9359,Plant9
100,MAT9360,Plant9
100,MAT9361,Plant9
100,MAT9362,Plant9
100,MAT9363,Plant9
100,MAT9364,Plant9
100,MAT9365,Plant9
100,MAT9366,Plant9
100,MAT9367,Plant9
100,MAT9368,Plant9
100,MAT9369,Plant9
100,MAT9370,Plant9
100,MAT9371,Plant10
100,MAT9372,Plant10
100,MAT9373,Plant10
100,MAT9374,Plant10
100,MAT9375,Plant10
100,MAT9376,Plant10
100,MAT9377,Plant10
100,MAT9378,Plant10
100,MAT9379,Plant10
100,MAT9380,Plant10
100,MAT9381,Plant10
100,MAT9382,Plant10
100,MAT9383,Plant10
100,MAT9384,Plant10
100,MAT9385,Plant10
100,MAT9386,Plant10
100,MAT9387,Plant10
100,MAT9388,Plant10
100,MAT9389,Plant10
100,MAT9390,Plant10
100,MAT9391,Plant10
100,MAT9392,Plant10
100,MAT9393,Plant10
100,MAT9394,Plant10
100,MAT9395,Plant10
100,MAT9396,Plant10
100,MAT9397,Plant10
100,MAT9398,Plant10
100,MAT9399,Plant10
100,MAT9400,Plant10
100,MAT9401,Plant10
100,MAT9402,Plant10
100,MAT9403,Plant10
100,MAT9404,Plant10
100,MAT9405,Plant10
100,MAT9406,Plant10
100,MAT9407,Plant10
100,MAT9408,Plant10
100,MAT9409,Plant10
100,MAT9410,Plant10
100,MAT9411,Plant10
100,MAT9412,Plant10
100,MAT9413,Plant10
100,MAT9414,Plant9
100,MAT9415,Plant9
100,MAT9416,Plant9
100,MAT9417,Plant1
100,MAT9418,Plant1
100,MAT9419,Plant10
100,MAT9420,Plant5
100,MAT9421,Plant5
100,MAT9422,Plant5
100,MAT9423,Plant7
100,MAT9424,Plant7
100,MAT9425,Plant4
100,MAT9426,Plant4
100,MAT9427,Plant4
100,MAT9428,Plant7
100,MAT9429,Plant2
100,MAT9430,Plant5
100,MAT9431,Plant5
100,MAT9432,Plant5
100,MAT9433,Plant5
100,MAT9434,Plant8
100,MAT9435,Plant5
100,MAT9436,Plant5
100,MAT9437,Plant5
100,MAT9438,Plant8
100,MAT9439,Plant8
100,MAT9440,Plant8
100,MAT9441,Plant8
100,MAT9442,Plant5
100,MAT9443,Plant5
100,MAT9444,Plant5
100,MAT9445,Plant5
100,MAT9446,Plant6
100,MAT9447,Plant8
100,MAT9448,Plant7
100,MAT9449,Plant7
100,MAT9450,Plant10
100,MAT9451,Plant6
100,MAT9452,Plant6
100,MAT9453,Plant6
100,MAT9454,Plant6
100,MAT9455,Plant10
100,MAT9456,Plant13
100,MAT9457,Plant7
100,MAT9458,Plant5
100,MAT9459,Plant5
100,MAT9460,Plant5
100,MAT9461,Plant5
100,MAT9462,Plant10
100,MAT9463,Plant6
100,MAT9464,Plant5
100,MAT9465,Plant20
100,MAT9466,Plant20
100,MAT9467,Plant20
100,MAT9468,Plant20
100,MAT9469,Plant20
100,MAT9470,Plant20
100,MAT9471,Plant20
100,MAT9472,Plant20
100,MAT9473,Plant23
100,MAT9474,Plant23
100,MAT9475,Plant20
100,MAT9476,Plant20
100,MAT9477,Plant20
100,MAT9478,Plant20
100,MAT9479,Plant20
100,MAT9480,Plant5
100,MAT9481,Plant5
100,MAT9482,Plant1
100,MAT9483,Plant5
100,MAT9484,Plant13
100,MAT9485,Plant6
100,MAT9486,Plant6
100,MAT9487,Plant13
