Previous delivery date,Committed Date,Purchasing Document Number,Item Number of Purchasing Document,Item Delivery Date,Delivery Schedule Line Counter,Loading Date,Client,Material Staging/Availability Date,Statistics-Relevant Delivery Date
,,4000038245,7,2022-03-17,1,,100,,2022-03-17
,,4000038245,8,2022-03-17,1,,100,,2022-03-17
,,4000038245,9,2022-03-17,1,,100,,2022-03-17
,,4000038245,10,2022-03-17,1,,100,,2022-03-17
,,4000038245,11,2022-03-17,1,,100,,2022-03-17
,,4000038246,1,2022-03-31,1,,100,,2022-03-31
,,4000038246,2,2022-03-31,1,,100,,2022-03-31
,,4000038247,1,2022-03-17,1,,100,,2022-03-17
,,4000038247,2,2022-03-17,1,,100,,2022-03-17
,,4000038247,3,2022-03-17,1,,100,,2022-03-17
,,4000038247,4,2022-03-17,1,,100,,2022-03-17
,,4000038248,1,2022-05-05,1,,100,,2022-03-28
,,4000038248,2,2022-05-05,1,,100,,2022-03-28
,,4000038249,1,2022-03-18,1,,100,,2022-03-18
,,4000038249,2,2022-03-18,1,,100,,2022-03-18
,,4000001338,1,2022-05-11,1,,100,,2022-04-26
,,4000001338,2,2022-05-11,1,,100,,2022-04-26
,,4000001339,1,2022-03-29,1,,100,,2022-03-29
,,4000001340,1,2022-04-11,1,,100,,2022-04-11
,,4000001340,2,2022-03-31,1,,100,,2022-03-31
,,4000001340,3,2022-03-31,1,,100,,2022-03-31
,,4000001340,4,2022-03-31,1,,100,,2022-03-31
,,4000001341,1,2022-03-30,1,,100,,2022-03-30
,,4000001341,2,2022-03-30,1,,100,,2022-03-30
,,4000001341,3,2022-03-30,1,,100,,2022-03-30
,,4000001342,1,2022-03-30,1,,100,,2022-03-30
,,4000001342,2,2022-03-30,1,,100,,2022-03-30
,,4000001342,3,2022-03-30,1,,100,,2022-03-30
,,4000001343,1,2022-04-15,1,,100,,2022-04-15
,,4000001343,2,2022-04-15,1,,100,,2022-04-15
,,4000001343,3,2022-04-15,1,,100,,2022-04-15
,,4000001343,4,2022-04-15,1,,100,,2022-04-15
,,4000001343,5,2022-04-15,1,,100,,2022-04-15
,,4000001343,6,2022-04-15,1,,100,,2022-04-15
,,4000001344,1,2022-03-31,1,,100,,2022-03-31
,,4000001344,2,2022-03-31,1,,100,,2022-03-31
,,4000001344,3,2022-03-31,1,,100,,2022-03-31
,,4000001344,4,2022-03-31,1,,100,,2022-03-31
,,4000001344,5,2022-03-31,1,,100,,2022-03-31
,,4000001345,1,2022-04-25,1,,100,,2022-04-25
,,4000001346,1,2022-04-29,1,,100,,2022-04-29
,,4000001347,1,2022-04-29,1,,100,,2022-04-29
,,4000001348,1,2022-04-08,1,,100,,2022-04-08
,,4000001348,2,2022-04-08,1,,100,,2022-04-08
,,4000001349,1,2022-03-29,1,,100,,2022-03-29
,,4000001349,2,2022-03-29,1,,100,,2022-03-29
,,4000001349,3,2022-03-29,1,,100,,2022-03-29
,,4000001349,4,2022-03-29,1,,100,,2022-03-29
,,4000001349,5,2022-03-29,1,,100,,2022-03-29
,,4000001349,6,2022-03-29,1,,100,,2022-03-29
,,4000001350,1,2022-03-29,1,,100,,2022-03-29
,,4000001351,1,2022-04-08,1,,100,,2022-04-08
,,4000001352,1,2022-04-06,1,,100,,2022-04-06
,,4000001353,1,2022-03-30,1,,100,,2022-03-30
,,4000001354,1,2022-04-04,1,,100,,2022-04-04
,,4000001354,2,2022-04-04,1,,100,,2022-04-04
,,4000001355,1,2022-03-30,1,,100,,2022-03-30
,,4000001355,2,2022-03-30,1,,100,,2022-03-30
,,4000001355,3,2022-03-30,1,,100,,2022-03-30
,,4000001355,4,2022-03-30,1,,100,,2022-03-30
,,4000001355,5,2022-03-30,1,,100,,2022-03-30
,,4000001355,6,2022-03-30,1,,100,,2022-03-30
,,4000001355,7,2022-03-30,1,,100,,2022-03-30
,,4000001355,8,2022-03-30,1,,100,,2022-03-30
,,4000001355,9,2022-03-30,1,,100,,2022-03-30
,,4000001355,10,2022-03-30,1,,100,,2022-03-30
,,4000001355,11,2022-03-30,1,,100,,2022-03-30
,,4000001355,12,2022-03-30,1,,100,,2022-03-30
,,4000001355,13,2022-03-30,1,,100,,2022-03-30
,,4000001355,14,2022-03-30,1,,100,,2022-03-30
,,4000001355,15,2022-03-30,1,,100,,2022-03-30
,,4000001356,1,2022-04-05,1,,100,,2022-04-05
,,4000001356,2,2022-04-05,1,,100,,2022-04-05
,,4000001357,1,2022-03-30,1,,100,,2022-03-30
,,4000001358,1,2022-03-31,1,,100,,2022-03-31
,,4000001359,1,2022-03-30,1,,100,,2022-03-30
,,4000001360,1,2022-04-06,1,,100,,2022-04-06
,,4000001361,1,2022-04-01,1,,100,,2022-04-01
,,4000001362,1,2022-03-30,1,,100,,2022-03-30
,,4000001362,2,2022-03-30,1,,100,,2022-03-30
,,4000001362,3,2022-03-30,1,,100,,2022-03-30
,,4000001362,4,2022-03-30,1,,100,,2022-03-30
,,4000001362,5,2022-03-30,1,,100,,2022-03-30
,,4000001362,6,2022-03-30,1,,100,,2022-03-30
,,4000001363,1,2022-03-29,1,,100,,2022-03-29
,,4000001364,1,2022-03-28,1,,100,,2022-03-28
,,4000001365,1,2022-03-29,1,,100,,2022-03-29
,,4000001365,2,2022-03-29,1,,100,,2022-03-29
,,4000001365,3,2022-03-29,1,,100,,2022-03-29
,,4000001365,4,2022-03-29,1,,100,,2022-03-29
,,4000001365,5,2022-03-29,1,,100,,2022-03-29
,,4000001365,6,2022-03-29,1,,100,,2022-03-29
,,4000001365,7,2022-03-29,1,,100,,2022-03-29
,,4000001365,8,2022-03-29,1,,100,,2022-03-29
,,4000001365,9,2022-03-29,1,,100,,2022-03-29
,,4000001365,10,2022-03-29,1,,100,,2022-03-29
,,4000001365,11,2022-03-29,1,,100,,2022-03-29
,,4000001365,12,2022-03-29,1,,100,,2022-03-29
,,4000001365,13,2022-03-29,1,,100,,2022-03-29
,,4000001365,14,2022-03-29,1,,100,,2022-03-29
,,4000001365,15,2022-03-29,1,,100,,2022-03-29
,,4000001365,16,2022-03-29,1,,100,,2022-03-29
,,4000001365,17,2022-03-29,1,,100,,2022-03-29
,,4000001365,18,2022-03-29,1,,100,,2022-03-29
,,4000001365,19,2022-03-29,1,,100,,2022-03-29
,,4000001365,20,2022-03-29,1,,100,,2022-03-29
,,4000001365,21,2022-03-29,1,,100,,2022-03-29
,,4000001365,22,2022-03-29,1,,100,,2022-03-29
,,4000001365,23,2022-03-29,1,,100,,2022-03-29
,,4000001365,24,2022-03-29,1,,100,,2022-03-29
,,4000001365,25,2022-03-29,1,,100,,2022-03-29
,,4000001365,26,2022-03-29,1,,100,,2022-03-29
,,4000001365,27,2022-03-29,1,,100,,2022-03-29
,,4000001365,28,2022-03-29,1,,100,,2022-03-29
,,4000001366,1,2022-04-11,1,,100,,2022-04-11
,,4000001367,1,2022-03-30,1,,100,,2022-03-30
,,4000001368,1,2022-03-31,1,,100,,2022-03-31
,,4000001369,1,2022-03-30,1,,100,,2022-03-30
,,4000001370,1,2022-04-06,1,,100,,2022-04-06
,,4000001371,1,2022-03-30,1,,100,,2022-03-30
,,4000001372,1,2022-04-01,1,,100,,2022-04-01
,,4000001372,2,2022-04-01,1,,100,,2022-04-01
,,4000001372,3,2022-04-01,1,,100,,2022-04-01
,,4000001372,4,2022-04-01,1,,100,,2022-04-01
,,4000001372,5,2022-04-01,1,,100,,2022-04-01
,,4000001372,6,2022-04-01,1,,100,,2022-04-01
,,4000001372,7,2022-04-01,1,,100,,2022-04-01
,,4000001372,8,2022-04-01,1,,100,,2022-04-01
,,4000001373,1,2022-03-24,1,,100,,2022-03-24
,,4000001373,2,2022-03-24,1,,100,,2022-03-24
,,4000001374,1,2022-03-23,1,,100,,2022-03-23
,,4000001375,1,2022-03-23,1,,100,,2022-03-23
,,4000001376,1,2022-05-31,1,,100,,2022-05-31
,,4000001377,1,2022-03-30,1,,100,,2022-03-30
,,4000001378,1,2022-03-31,1,,100,,2022-03-31
,,4000001378,2,2022-03-31,1,,100,,2022-03-31
,,4000001378,3,2022-03-31,1,,100,,2022-03-31
,,4000001379,1,2022-03-31,1,,100,,2022-03-31
,,4000001379,2,2022-03-31,1,,100,,2022-03-31
,,4000001380,1,2022-04-03,1,,100,,2022-04-03
,,4000001381,1,2022-03-30,1,,100,,2022-03-30
,,4000001382,1,2022-03-30,1,,100,,2022-03-30
,,4000001383,1,2022-03-31,1,,100,,2022-03-31
,,4000001383,2,2022-03-31,1,,100,,2022-03-31
,,4000001383,3,2022-03-31,1,,100,,2022-03-31
,,4000001384,1,2022-04-11,1,,100,,2022-04-11
,,4000001384,2,2022-04-11,1,,100,,2022-04-11
,,4000001384,3,2022-04-11,1,,100,,2022-04-11
,,4000001385,1,2022-03-01,1,,100,,2022-03-01
,,4000001386,1,2022-04-04,1,,100,,2022-04-04
,,4000001386,2,2022-04-04,1,,100,,2022-04-04
,,4000001386,3,2022-04-04,1,,100,,2022-04-04
,,4000001387,1,2022-04-04,1,,100,,2022-04-04
,,4000001388,1,2022-04-08,1,,100,,2022-04-08
,,4000001389,1,2022-03-30,1,,100,,2022-03-30
,,4000001389,2,2022-03-30,1,,100,,2022-03-30
,,4000001390,1,2022-04-01,1,,100,,2022-04-01
,,4000001390,2,2022-04-01,1,,100,,2022-04-01
,,4000001391,1,2022-03-28,1,,100,,2022-03-28
,,4000001392,1,2022-03-30,1,,100,,2022-03-30
,,4000001392,2,2022-03-30,1,,100,,2022-03-30
,,4000001392,3,2022-03-30,1,,100,,2022-03-30
,,4000001392,4,2022-03-30,1,,100,,2022-03-30
,,4000001392,5,2022-03-30,1,,100,,2022-03-30
,,4000001392,6,2022-03-30,1,,100,,2022-03-30
,,4000001392,7,2022-03-30,1,,100,,2022-03-30
,,4000001392,8,2022-03-30,1,,100,,2022-03-30
,,4000001392,9,2022-03-30,1,,100,,2022-03-30
,,4000001392,10,2022-03-30,1,,100,,2022-03-30
,,4000001393,1,2022-03-30,1,,100,,2022-03-30
,,4000001393,2,2022-03-30,1,,100,,2022-03-30
,,4000001393,3,2022-03-30,1,,100,,2022-03-30
,,4000001394,1,2022-04-11,1,,100,,2022-04-11
,,4000001395,1,2022-04-07,1,,100,,2022-04-07
,,4000001396,1,2022-03-30,1,,100,,2022-03-30
,,4000001397,1,2022-04-08,1,,100,,2022-04-08
,,4000001398,1,2022-04-15,1,,100,,2022-04-15
,,4000001399,1,2022-04-15,1,,100,,2022-04-15
,,4000001400,1,2022-04-08,1,,100,,2022-04-08
,,4000001401,1,2022-04-08,1,,100,,2022-04-08
,,4000001401,2,2022-04-08,1,,100,,2022-04-08
,,4000001402,1,2022-04-15,1,,100,,2022-04-15
,,4000001403,1,2022-04-29,1,,100,,2022-04-29
,,4000001404,1,2022-08-01,1,,100,,2022-08-01
,,4000001405,1,2022-04-01,1,,100,,2022-04-01
,,4000001406,1,2022-04-11,1,,100,,2022-04-11
,,4000001406,2,2022-04-11,1,,100,,2022-04-11
,,4000001406,3,2022-04-11,1,,100,,2022-04-11
,,4000001407,1,2022-04-11,1,,100,,2022-04-11
,,4000001407,1,2022-05-15,2,,100,,2022-05-15
,,4000001407,2,2022-04-11,1,,100,,2022-04-11
,,4000001407,3,2022-04-11,1,,100,,2022-04-11
,,4000001407,3,2022-05-15,2,,100,,2022-05-15
,,4000001407,4,2022-04-11,1,,100,,2022-04-11
,,4000001407,4,2022-05-15,2,,100,,2022-05-15
,,4000001407,5,2022-04-11,1,,100,,2022-04-11
,,4000001407,6,2022-04-11,1,,100,,2022-04-11
,,4000001407,7,2022-04-11,1,,100,,2022-04-11
,,4000001407,8,2022-04-11,1,,100,,2022-04-11
,,4000001407,8,2022-05-15,2,,100,,2022-05-15
,,4000001407,9,2022-04-11,1,,100,,2022-04-11
,,4000001407,10,2022-04-11,1,,100,,2022-04-11
,,4000001407,11,2022-04-11,1,,100,,2022-04-11
,,4000001407,11,2022-05-15,2,,100,,2022-05-15
,,4000001407,12,2022-04-11,1,,100,,2022-04-11
,,4000001407,12,2022-05-15,2,,100,,2022-05-15
,,4000001407,13,2022-04-11,1,,100,,2022-04-11
,,4000001407,14,2022-04-11,1,,100,,2022-04-11
,,4000001407,15,2022-04-11,1,,100,,2022-04-11
,,4000001407,16,2022-04-11,1,,100,,2022-04-11
,,4000001407,17,2022-04-11,1,,100,,2022-04-11
,,4000001407,18,2022-04-11,1,,100,,2022-04-11
,,4000001407,19,2022-04-11,1,,100,,2022-04-11
,,4000001407,20,2022-04-11,1,,100,,2022-04-11
,,4000001407,21,2022-04-11,1,,100,,2022-04-11
,,4000001407,22,2022-04-11,1,,100,,2022-04-11
,,4000001407,23,2022-04-11,1,,100,,2022-04-11
,,4000001407,24,2022-04-11,1,,100,,2022-04-11
,,4000001407,25,2022-04-11,1,,100,,2022-04-11
,,4000001407,26,2022-04-11,1,,100,,2022-04-11
,,4000001407,27,2022-04-11,1,,100,,2022-04-11
,,4000001407,28,2022-04-11,1,,100,,2022-04-11
,,4000001407,29,2022-04-11,1,,100,,2022-04-11
,,4000001407,30,2022-04-11,1,,100,,2022-04-11
,,4000001407,31,2022-04-11,1,,100,,2022-04-11
,,4000001407,32,2022-04-11,1,,100,,2022-04-11
,,4000001407,33,2022-04-11,1,,100,,2022-04-11
,,4000001407,34,2022-04-11,1,,100,,2022-04-11
,,4000001407,35,2022-04-11,1,,100,,2022-04-11
,,4000001407,36,2022-04-11,1,,100,,2022-04-11
,,4000001407,37,2022-04-11,1,,100,,2022-04-11
,,4000001407,38,2022-04-11,1,,100,,2022-04-11
,,4000001408,1,2022-04-11,1,,100,,2022-04-11
,,4000001408,1,2022-05-15,2,,100,,2022-05-15
,,4000001408,2,2022-04-11,1,,100,,2022-04-11
,,4000001408,3,2022-04-11,1,,100,,2022-04-11
,,4000001408,3,2022-04-20,2,,100,,2022-04-20
,,4000001408,4,2022-04-11,1,,100,,2022-04-11
,,4000001408,5,2022-04-11,1,,100,,2022-04-11
,,4000001408,5,2022-04-20,2,,100,,2022-04-20
,,4000001408,6,2022-04-11,1,,100,,2022-04-11
,,4000001408,7,2022-04-11,1,,100,,2022-04-11
,,4000001408,8,2022-04-11,1,,100,,2022-04-11
,,4000001408,9,2022-04-11,1,,100,,2022-04-11
,,4000001408,10,2022-04-11,1,,100,,2022-04-11
,,4000001408,11,2022-04-11,1,,100,,2022-04-11
,,4000001408,12,2022-04-11,1,,100,,2022-04-11
,,4000001408,13,2022-04-11,1,,100,,2022-04-11
,,4000001408,14,2022-04-11,1,,100,,2022-04-11
,,4000001408,15,2022-04-11,1,,100,,2022-04-11
,,4000001408,16,2022-04-11,1,,100,,2022-04-11
,,4000001408,17,2022-04-11,1,,100,,2022-04-11
,,4000001408,18,2022-04-11,1,,100,,2022-04-11
,,4000001408,19,2022-04-11,1,,100,,2022-04-11
,,4000001408,20,2022-04-11,1,,100,,2022-04-11
,,4000001408,21,2022-04-11,1,,100,,2022-04-11
,,4000001408,22,2022-04-11,1,,100,,2022-04-11
,,4000001408,23,2022-04-11,1,,100,,2022-04-11
,,4000001408,24,2022-04-11,1,,100,,2022-04-11
,,4000001408,25,2022-04-11,1,,100,,2022-04-11
,,4000001408,26,2022-04-11,1,,100,,2022-04-11
,,4000001408,27,2022-04-11,1,,100,,2022-04-11
,,4000001408,28,2022-04-11,1,,100,,2022-04-11
,,4000001408,29,2022-04-11,1,,100,,2022-04-11
,,4000001408,30,2022-04-11,1,,100,,2022-04-11
,,4000001408,31,2022-04-11,1,,100,,2022-04-11
,,4000001408,32,2022-04-11,1,,100,,2022-04-11
,,4000001408,33,2022-04-11,1,,100,,2022-04-11
,,4000001408,34,2022-04-11,1,,100,,2022-04-11
,,4000001408,35,2022-04-11,1,,100,,2022-04-11
,,4000001408,36,2022-04-11,1,,100,,2022-04-11
,,4000001408,37,2022-04-11,1,,100,,2022-04-11
,,4000001408,38,2022-04-11,1,,100,,2022-04-11
,,4000001409,1,2021-10-22,1,,100,,2021-10-22
,,4000001410,1,2022-03-31,1,,100,,2022-03-31
,,4000001410,2,2022-03-31,1,,100,,2022-03-31
,,4000001411,1,2022-04-01,1,,100,,2022-04-01
,,4000001411,2,2022-04-01,1,,100,,2022-04-01
,,4000001411,3,2022-04-04,1,,100,,2022-04-04
,,4000001411,4,2022-04-26,1,,100,,2022-04-26
,,4000001411,5,2022-04-01,1,,100,,2022-04-01
,,4000001412,1,2022-04-11,1,,100,,2022-04-11
,,4000001412,2,2022-04-11,1,,100,,2022-04-11
,,4000001412,2,2022-04-20,2,,100,,2022-04-20
,,4000001412,3,2022-04-11,1,,100,,2022-04-11
,,4000001412,3,2022-04-20,2,,100,,2022-04-20
,,4000001412,4,2022-04-11,1,,100,,2022-04-11
,,4000001412,5,2022-04-11,1,,100,,2022-04-11
,,4000001412,6,2022-04-11,1,,100,,2022-04-11
,,4000001412,7,2022-04-11,1,,100,,2022-04-11
,,4000001412,8,2022-04-11,1,,100,,2022-04-11
,,4000001412,9,2022-04-11,1,,100,,2022-04-11
,,4000001412,10,2022-04-11,1,,100,,2022-04-11
,,4000001412,11,2022-04-11,1,,100,,2022-04-11
,,4000001412,12,2022-04-11,1,,100,,2022-04-11
,,4000001412,13,2022-04-11,1,,100,,2022-04-11
,,4000001412,14,2022-04-11,1,,100,,2022-04-11
,,4000001412,15,2022-04-11,1,,100,,2022-04-11
,,4000001412,16,2022-04-11,1,,100,,2022-04-11
,,4000001412,17,2022-04-11,1,,100,,2022-04-11
,,4000001412,18,2022-04-11,1,,100,,2022-04-11
,,4000001412,19,2022-04-11,1,,100,,2022-04-11
,,4000001412,20,2022-04-11,1,,100,,2022-04-11
,,4000001412,21,2022-04-11,1,,100,,2022-04-11
,,4000001412,22,2022-04-11,1,,100,,2022-04-11
,,4000001413,1,2022-06-30,1,,100,,2022-04-05
,,4000001414,1,2022-03-30,1,,100,,2022-03-30
,,4000001415,1,2022-12-31,1,,100,,2022-12-31
,,4000001415,2,2022-12-31,1,,100,,2022-12-31
,,4000001415,3,2022-12-31,1,,100,,2022-12-31
,,4000001416,1,2022-04-13,1,,100,,2022-04-13
,,4000001417,1,2022-03-31,1,,100,,2022-03-31
,,4000001417,2,2022-03-31,1,,100,,2022-03-31
,,4000001417,3,2022-03-31,1,,100,,2022-03-31
,,4000001417,4,2022-03-31,1,,100,,2022-03-31
,,4000001418,1,2022-04-04,1,,100,,2022-04-04
,,4000001418,2,2022-04-04,1,,100,,2022-04-04
,,4000001418,3,2022-04-04,1,,100,,2022-04-04
,,4000001418,4,2022-04-04,1,,100,,2022-04-04
,,4000001419,1,2022-04-29,1,,100,,2022-04-29
,,4000001419,2,2022-04-04,1,,100,,2022-04-04
,,4000001419,3,2022-04-04,1,,100,,2022-04-04
,,4000001419,4,2022-04-04,1,,100,,2022-04-04
,,4000001420,1,2022-04-06,1,,100,,2022-04-06
,,4000001421,1,2022-03-31,1,,100,,2022-03-31
,,4000001421,2,2022-03-31,1,,100,,2022-03-31
,,4000001422,1,2022-06-06,1,,100,,2022-06-06
,,4000001423,1,2022-04-06,1,,100,,2022-04-06
,,4000001424,1,2022-04-01,1,,100,,2022-04-01
,,4000001425,1,2022-04-01,1,,100,,2022-04-01
,,4000001426,1,2022-04-01,1,,100,,2022-04-01
,,4000001426,2,2022-04-01,1,,100,,2022-04-01
,,4000001426,3,2022-05-13,1,,100,,2022-05-13
,,4000001426,4,2022-04-01,1,,100,,2022-04-01
,,4000001426,5,2022-04-01,1,,100,,2022-04-01
,,4000001426,6,2022-04-01,1,,100,,2022-04-01
,,4000001426,7,2022-04-01,1,,100,,2022-04-01
,,4000001427,1,2022-03-31,1,,100,,2022-03-31
,,4000001428,1,2022-04-01,1,,100,,2022-04-01
,,4000001428,2,2022-04-04,1,,100,,2022-04-04
,,4000001429,1,2022-04-04,1,,100,,2022-04-04
,,4000001430,1,2022-04-07,1,,100,,2022-04-07
,,4000001431,1,2022-03-25,1,,100,,2022-03-25
,,4000001431,2,2022-03-25,1,,100,,2022-03-25
,,4000001432,1,2022-04-14,1,,100,,2022-04-14
,,4000001432,2,2022-03-31,1,,100,,2022-03-31
,,4000001432,3,2022-03-31,1,,100,,2022-03-31
,,4000001432,4,2022-03-31,1,,100,,2022-03-31
,,4000001432,5,2022-03-31,1,,100,,2022-03-31
,,4000001433,1,2022-03-30,1,,100,,2022-03-30
,,4000001433,2,2022-03-30,1,,100,,2022-03-30
,,4000001433,3,2022-03-30,1,,100,,2022-03-30
,,4000001434,1,2022-03-31,1,,100,,2022-03-31
,,4000001435,1,2022-04-05,1,,100,,2022-04-05
,,4000001435,2,2022-04-05,1,,100,,2022-04-05
,,4000001435,3,2022-04-05,1,,100,,2022-04-05
,,4000001436,1,2022-05-20,1,,100,,2022-05-20
,,4000001437,1,2022-03-31,1,,100,,2022-03-31
,,4000001438,1,2022-03-31,1,,100,,2022-03-31
,,4000001438,2,2022-03-31,1,,100,,2022-03-31
,,4000001439,1,2022-04-14,1,,100,,2022-04-14
,,4000001439,2,2022-04-14,1,,100,,2022-04-14
,,4000001440,1,2022-03-31,1,,100,,2022-03-31
,,4000001441,1,2022-04-01,1,,100,,2022-04-01
,,4000001441,2,2022-04-01,1,,100,,2022-04-01
,,4000001441,3,2022-04-01,1,,100,,2022-04-01
,,4000001441,4,2022-04-01,1,,100,,2022-04-01
,,4000001442,1,2022-04-01,1,,100,,2022-04-01
,,4000001443,1,2022-03-31,1,,100,,2022-03-31
,,4000001443,2,2022-03-31,1,,100,,2022-03-31
,,4000001443,3,2022-03-31,1,,100,,2022-03-31
,,4000001443,4,2022-03-31,1,,100,,2022-03-31
,,4000001443,5,2022-03-31,1,,100,,2022-03-31
,,4000001443,6,2022-03-31,1,,100,,2022-03-31
,,4000001443,7,2022-03-31,1,,100,,2022-03-31
,,4000001444,1,2022-04-04,1,,100,,2022-04-04
,,4000001444,2,2022-04-04,1,,100,,2022-04-04
,,4000001445,1,2022-04-01,1,,100,,2022-04-01
,,4000001446,1,2022-03-28,1,,100,,2022-03-28
,,4000001447,1,2022-03-31,1,,100,,2022-03-31
,,4000001447,2,2022-03-31,1,,100,,2022-03-31
,,4000001447,3,2022-03-31,1,,100,,2022-03-31
,,4000001447,4,2022-03-31,1,,100,,2022-03-31
,,4000001447,5,2022-03-31,1,,100,,2022-03-31
,,4000001447,6,2022-03-31,1,,100,,2022-03-31
,,4000001447,7,2022-03-31,1,,100,,2022-03-31
,,4000001447,8,2022-03-31,1,,100,,2022-03-31
,,4000001447,9,2022-03-31,1,,100,,2022-03-31
,,4000001447,10,2022-03-31,1,,100,,2022-03-31
,,4000001447,11,2022-03-31,1,,100,,2022-03-31
,,4000001447,12,2022-03-31,1,,100,,2022-03-31
,,4000001447,13,2022-03-31,1,,100,,2022-03-31
,,4000001447,14,2022-03-31,1,,100,,2022-03-31
,,4000001447,15,2022-03-31,1,,100,,2022-03-31
,,4000001447,16,2022-03-31,1,,100,,2022-03-31
,,4000001447,17,2022-03-31,1,,100,,2022-03-31
,,4000001447,18,2022-03-31,1,,100,,2022-03-31
,,4000001447,19,2022-03-31,1,,100,,2022-03-31
,,4000001447,20,2022-03-31,1,,100,,2022-03-31
,,4000001447,21,2022-03-31,1,,100,,2022-03-31
,,4000001447,22,2022-03-31,1,,100,,2022-03-31
,,4000001447,23,2022-03-31,1,,100,,2022-03-31
,,4000001447,24,2022-03-31,1,,100,,2022-03-31
,,4000001447,25,2022-03-31,1,,100,,2022-03-31
,,4000001448,1,2022-06-30,1,,100,,2022-06-30
,,4000001449,1,2022-04-05,1,,100,,2022-04-05
,,4000001450,1,2022-03-29,1,,100,,2022-03-29
,,4000001451,1,2022-04-15,1,,100,,2022-04-15
,,4000001452,1,2022-04-15,1,,100,,2022-04-15
,2022-02-09 00:00:00,4000038695,310,2022-02-11,1,2022-02-09,100,2022-02-09,2022-02-11
,2022-03-22 00:00:00,4000038695,320,2022-03-23,1,2022-03-22,100,2022-03-22,2022-03-23
,2022-01-24 00:00:00,4000038696,90,2022-01-24,1,2022-05-18,100,2022-05-18,2022-01-24
,2022-01-26 00:00:00,4000038696,100,2022-01-26,1,2022-05-18,100,2022-05-18,2022-01-26
,2022-01-31 00:00:00,4000038696,110,2022-01-31,1,2022-05-18,100,2022-05-18,2022-01-31
,2022-03-23 00:00:00,4000038696,120,2022-03-23,1,2022-05-18,100,2022-05-18,2022-03-23
,2022-03-23 00:00:00,4000038696,130,2022-03-23,1,2022-05-18,100,2022-05-18,2022-03-23
,2022-03-29 00:00:00,4000038696,140,2022-03-29,1,2022-05-18,100,2022-05-18,2022-03-29
,2022-03-30 00:00:00,4000038696,150,2022-03-30,1,2022-05-18,100,2022-05-18,2022-03-30
,2022-02-14 00:00:00,4000001454,40,2022-03-17,1,2022-03-15,100,2022-03-15,2022-03-17
,2022-02-14 00:00:00,4000001454,50,2022-03-17,1,2022-03-15,100,2022-03-15,2022-03-17
,2022-03-22 00:00:00,4000001454,60,2022-04-24,1,2022-04-22,100,2022-04-22,2022-04-24
,2022-03-22 00:00:00,4000001454,70,2022-04-24,1,2022-04-22,100,2022-04-22,2022-04-24
,2022-03-22 00:00:00,4000001454,80,2022-04-24,1,2022-04-22,100,2022-04-22,2022-04-24
,2022-03-22 00:00:00,4000001454,90,2022-03-24,1,2022-03-22,100,2022-03-22,2022-03-24
,2022-03-22 00:00:00,4000001454,100,2022-04-24,1,2022-04-22,100,2022-04-22,2022-04-24
,2022-01-30 00:00:00,4000039056,10,2022-01-31,1,2022-01-30,100,2022-01-30,2022-01-31
,2022-02-13 00:00:00,4000039057,10,2022-02-14,1,2022-02-13,100,2022-02-13,2022-02-14
,2022-02-20 00:00:00,4000039058,10,2022-02-21,1,2022-02-20,100,2022-02-20,2022-02-21
,2022-02-13 00:00:00,4000039059,10,2022-02-14,1,2022-02-14,100,2022-02-13,2022-02-14
,2022-01-31 00:00:00,4000039060,10,2022-02-02,1,2022-01-31,100,2022-01-31,2022-02-02
,2022-01-31 00:00:00,4000039061,10,2022-02-02,1,2022-01-31,100,2022-01-31,2022-02-02
,2022-01-26 00:00:00,4000039062,10,2022-01-28,1,2022-01-26,100,2022-01-26,2022-01-28
,2022-01-27 00:00:00,4000039063,10,2022-01-28,1,2022-01-27,100,2022-01-27,2022-01-28
,2022-02-03 00:00:00,4000039064,10,2022-02-07,1,2022-02-04,100,2022-02-03,2022-02-07
,2022-02-06 00:00:00,4000039065,10,2022-04-22,1,2022-04-21,100,2022-04-21,2022-04-22
,2022-02-01 00:00:00,4000039066,10,2022-02-03,1,2022-02-01,100,2022-02-01,2022-02-03
,2022-02-01 00:00:00,4000039067,10,2022-02-03,1,2022-02-01,100,2022-02-01,2022-02-03
,2022-02-01 00:00:00,4000039068,10,2022-02-03,1,2022-02-01,100,2022-02-01,2022-02-03
,2022-02-01 00:00:00,4000039069,10,2022-02-03,1,2022-02-01,100,2022-02-01,2022-02-03
,2022-02-01 00:00:00,4000039070,10,2022-02-03,1,2022-02-01,100,2022-02-01,2022-02-03
,2022-02-01 00:00:00,4000039071,10,2022-02-03,1,2022-02-01,100,2022-02-01,2022-02-03
,2022-02-01 00:00:00,4000039072,10,2022-02-03,1,2022-02-01,100,2022-02-01,2022-02-03
,2022-02-01 00:00:00,4000039073,10,2022-02-03,1,2022-02-01,100,2022-02-01,2022-02-03
,2022-02-01 00:00:00,4000039074,10,2022-02-03,1,2022-02-01,100,2022-02-01,2022-02-03
,2022-01-26 00:00:00,4000039075,10,2022-01-28,1,2022-01-27,100,2022-01-26,2022-01-28
,2022-02-04 00:00:00,4000039076,10,2022-05-02,1,2022-05-01,100,2022-05-01,2022-05-02
,2022-02-04 00:00:00,4000039076,20,2022-02-05,1,2022-02-04,100,2022-02-04,2022-02-05
